o_orderstatus,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,o_orderdate,l_commitdate,l_shipdate,l_receiptdate,groupcol,aggcol
O,DELIVER IN PERSON,1,Manufacturer#1,2-HIGH,0,AUTOMOBILE,SHIP,4,0.03,1996-08-28,1996-11-09,1996-11-27,1996-12-18,0,26463.05
O,COLLECT COD,4,Manufacturer#5,2-HIGH,0,AUTOMOBILE,MAIL,1,0,1996-08-28,1996-10-04,1996-11-17,1996-11-27,0,47421.92
O,NONE,3,Manufacturer#2,2-HIGH,0,AUTOMOBILE,RAIL,6,0.03,1996-08-28,1996-10-15,1996-11-19,1996-11-23,0,53408.94
O,DELIVER IN PERSON,3,Manufacturer#1,2-HIGH,0,AUTOMOBILE,TRUCK,2,0.05,1996-08-28,1996-09-30,1996-10-04,1996-10-16,0,76373.85
O,COLLECT COD,3,Manufacturer#4,2-HIGH,0,AUTOMOBILE,RAIL,3,0,1996-08-28,1996-11-16,1996-10-31,1996-11-15,0,34489.12
O,COLLECT COD,3,Manufacturer#1,5-LOW,2,HOUSEHOLD,AIR,2,0.05,1997-05-18,1997-08-03,1997-06-25,1997-07-14,0,14883.96
O,TAKE BACK RETURN,1,Manufacturer#5,5-LOW,2,HOUSEHOLD,REG AIR,1,0.02,1997-05-18,1997-06-18,1997-06-23,1997-07-11,0,61958.52
F,DELIVER IN PERSON,1,Manufacturer#3,2-HIGH,0,BUILDING,RAIL,2,0,1994-10-20,1994-12-16,1995-01-06,1995-01-31,1,40588.68
F,TAKE BACK RETURN,2,Manufacturer#5,2-HIGH,0,BUILDING,AIR,1,0.02,1994-10-20,1994-12-21,1994-12-21,1995-01-10,1,47532.94
F,TAKE BACK RETURN,3,Manufacturer#5,2-HIGH,0,BUILDING,TRUCK,3,0,1994-10-20,1994-11-19,1995-01-04,1995-01-13,1,43328.74
F,NONE,3,Manufacturer#5,2-HIGH,0,BUILDING,AIR,4,0.08,1994-10-20,1994-12-10,1995-02-01,1995-02-11,1,28530.4
F,DELIVER IN PERSON,0,Manufacturer#1,1-URGENT,4,FURNITURE,SHIP,1,0.06,1993-03-27,1993-06-14,1993-07-07,1993-07-12,2,43605.84
F,NONE,0,Manufacturer#5,4-NOT SPECIFIED,0,HOUSEHOLD,SHIP,1,0,1993-08-31,1993-11-18,1993-09-04,1993-09-08,2,27661.12
F,TAKE BACK RETURN,1,Manufacturer#3,4-NOT SPECIFIED,0,HOUSEHOLD,REG AIR,3,0.07,1993-08-31,1993-11-20,1993-11-26,1993-12-26,1,43946.25
F,TAKE BACK RETURN,2,Manufacturer#5,4-NOT SPECIFIED,0,HOUSEHOLD,AIR,6,0.08,1993-08-31,1993-11-18,1993-12-11,1994-01-10,1,59463.8
F,NONE,2,Manufacturer#2,4-NOT SPECIFIED,0,HOUSEHOLD,REG AIR,2,0.03,1993-08-31,1993-11-09,1993-12-19,1994-01-15,1,2394.58
F,NONE,2,Manufacturer#2,4-NOT SPECIFIED,0,HOUSEHOLD,AIR,7,0.03,1993-08-31,1993-11-18,1993-11-06,1993-11-14,1,17911.08
F,DELIVER IN PERSON,2,Manufacturer#4,4-NOT SPECIFIED,0,HOUSEHOLD,MAIL,4,0.04,1993-08-31,1993-10-18,1993-12-27,1994-01-05,2,59349.14
F,TAKE BACK RETURN,1,Manufacturer#2,4-NOT SPECIFIED,0,HOUSEHOLD,RAIL,5,0.07,1993-08-31,1993-11-26,1993-12-15,1993-12-26,2,5406
O,NONE,1,Manufacturer#4,1-URGENT,0,BUILDING,MAIL,4,0,1995-12-11,1996-01-15,1996-02-17,1996-02-24,0,12038.67
O,COLLECT COD,3,Manufacturer#5,1-URGENT,0,BUILDING,REG AIR,2,0.03,1995-12-11,1996-01-31,1996-03-02,1996-03-18,0,30377.34
O,COLLECT COD,0,Manufacturer#3,1-URGENT,0,BUILDING,MAIL,3,0.02,1995-12-11,1996-01-27,1996-02-04,1996-02-28,0,61385.2
O,NONE,2,Manufacturer#2,1-URGENT,0,BUILDING,REG AIR,1,0.01,1995-12-11,1996-01-10,1995-12-21,1996-01-13,0,27583.95
O,TAKE BACK RETURN,2,Manufacturer#1,2-HIGH,4,AUTOMOBILE,MAIL,2,0.05,1996-10-13,1997-01-11,1996-11-08,1996-11-11,0,66178.14
O,NONE,1,Manufacturer#5,2-HIGH,4,AUTOMOBILE,AIR,1,0.06,1996-10-13,1996-12-13,1996-12-01,1996-12-16,0,83115.12
O,NONE,2,Manufacturer#2,2-HIGH,4,AUTOMOBILE,MAIL,4,0.01,1996-10-13,1996-11-16,1996-11-23,1996-12-15,0,14379.68
O,DELIVER IN PERSON,0,Manufacturer#2,2-HIGH,4,AUTOMOBILE,FOB,5,0.04,1996-10-13,1996-11-13,1997-01-08,1997-01-14,0,58713.5
O,NONE,1,Manufacturer#2,2-HIGH,4,AUTOMOBILE,AIR,3,0.07,1996-10-13,1997-01-11,1996-12-22,1997-01-18,0,34813.03
F,NONE,1,Manufacturer#2,5-LOW,3,AUTOMOBILE,FOB,3,0.03,1993-02-11,1993-04-18,1993-06-07,1993-06-12,2,17266.72
F,TAKE BACK RETURN,1,Manufacturer#1,5-LOW,3,AUTOMOBILE,RAIL,2,0.05,1993-02-11,1993-04-19,1993-05-23,1993-05-25,2,93448
F,COLLECT COD,0,Manufacturer#5,5-LOW,3,AUTOMOBILE,SHIP,6,0.05,1993-02-11,1993-03-14,1993-06-05,1993-06-11,2,57637.04
F,NONE,0,Manufacturer#2,5-LOW,3,AUTOMOBILE,SHIP,1,0,1993-02-11,1993-03-24,1993-03-27,1993-04-04,1,23675.74
F,COLLECT COD,2,Manufacturer#5,5-LOW,3,AUTOMOBILE,MAIL,7,0.03,1993-02-11,1993-05-04,1993-05-24,1993-06-21,2,12712.59
F,NONE,0,Manufacturer#3,5-LOW,3,AUTOMOBILE,TRUCK,5,0.01,1993-02-11,1993-03-23,1993-04-16,1993-04-28,1,4883.16
F,DELIVER IN PERSON,4,Manufacturer#4,5-LOW,3,AUTOMOBILE,FOB,4,0.04,1993-02-11,1993-03-15,1993-05-02,1993-05-29,1,19640.76
P,DELIVER IN PERSON,2,Manufacturer#3,3-MEDIUM,2,BUILDING,RAIL,1,0.04,1995-04-17,1995-07-03,1995-05-17,1995-06-03,2,57085.44
P,COLLECT COD,2,Manufacturer#3,3-MEDIUM,2,BUILDING,SHIP,3,0.08,1995-04-17,1995-07-14,1995-07-18,1995-07-30,0,7428.12
P,DELIVER IN PERSON,2,Manufacturer#2,3-MEDIUM,2,BUILDING,AIR,2,0.01,1995-04-17,1995-06-25,1995-04-22,1995-04-27,2,56187.2
F,NONE,4,Manufacturer#2,3-MEDIUM,1,MACHINERY,RAIL,2,0.07,1993-09-18,1993-12-07,1993-10-30,1993-11-02,1,38922.48
F,COLLECT COD,4,Manufacturer#5,3-MEDIUM,1,MACHINERY,MAIL,1,0.07,1993-09-18,1993-12-17,1993-12-14,1993-12-20,1,47592.48
O,NONE,3,Manufacturer#2,1-URGENT,1,HOUSEHOLD,REG AIR,1,0.08,1996-05-18,1996-06-29,1996-05-23,1996-06-12,0,27583.95
O,COLLECT COD,1,Manufacturer#5,5-LOW,0,BUILDING,RAIL,2,0.04,1997-05-22,1997-08-11,1997-05-28,1997-06-03,0,36404.9
O,COLLECT COD,4,Manufacturer#3,5-LOW,0,BUILDING,RAIL,1,0.04,1997-05-22,1997-08-03,1997-08-23,1997-09-22,0,7296.08
O,COLLECT COD,2,Manufacturer#4,4-NOT SPECIFIED,4,FURNITURE,TRUCK,1,0.01,1995-08-24,1995-10-11,1995-10-01,1995-10-22,0,33353.91
F,NONE,2,Manufacturer#5,2-HIGH,3,HOUSEHOLD,RAIL,3,0,1992-06-23,1992-08-19,1992-08-03,1992-08-27,1,64308.64
F,DELIVER IN PERSON,3,Manufacturer#3,2-HIGH,3,HOUSEHOLD,MAIL,4,0.02,1992-06-23,1992-08-14,1992-10-09,1992-10-15,1,45759
F,NONE,3,Manufacturer#3,2-HIGH,3,HOUSEHOLD,SHIP,1,0.05,1992-06-23,1992-07-26,1992-07-15,1992-07-28,2,61706.24
F,COLLECT COD,3,Manufacturer#4,2-HIGH,3,HOUSEHOLD,TRUCK,2,0.01,1992-06-23,1992-09-14,1992-08-09,1992-08-14,2,62817.5
P,DELIVER IN PERSON,1,Manufacturer#4,2-HIGH,2,MACHINERY,AIR,3,0.01,1995-05-08,1995-06-15,1995-08-23,1995-09-01,0,18093.46
P,COLLECT COD,2,Manufacturer#4,2-HIGH,2,MACHINERY,FOB,2,0.01,1995-05-08,1995-08-03,1995-05-28,1995-06-25,3,45950.5
P,NONE,1,Manufacturer#1,2-HIGH,2,MACHINERY,FOB,1,0,1995-05-08,1995-07-08,1995-06-17,1995-06-20,3,2108.3
P,COLLECT COD,1,Manufacturer#3,2-HIGH,2,MACHINERY,AIR,4,0.04,1995-05-08,1995-06-12,1995-08-21,1995-09-01,0,28812.6
O,TAKE BACK RETURN,0,Manufacturer#1,5-LOW,2,MACHINERY,FOB,3,0.01,1996-01-04,1996-02-15,1996-02-17,1996-02-21,0,15382.64
O,COLLECT COD,1,Manufacturer#2,5-LOW,2,MACHINERY,TRUCK,1,0.07,1996-01-04,1996-04-01,1996-02-18,1996-03-08,0,37792.92
O,TAKE BACK RETURN,4,Manufacturer#1,5-LOW,2,MACHINERY,RAIL,4,0.05,1996-01-04,1996-03-12,1996-04-26,1996-05-26,0,33894.45
O,TAKE BACK RETURN,2,Manufacturer#4,5-LOW,2,MACHINERY,RAIL,2,0.05,1996-01-04,1996-02-18,1996-03-15,1996-04-08,0,3588.87
F,DELIVER IN PERSON,2,Manufacturer#3,3-MEDIUM,2,AUTOMOBILE,FOB,3,0.07,1993-03-10,1993-04-26,1993-06-17,1993-07-07,2,45323.88
F,TAKE BACK RETURN,0,Manufacturer#1,3-MEDIUM,2,AUTOMOBILE,SHIP,2,0.01,1993-03-10,1993-05-11,1993-05-05,1993-05-28,2,44903.28
F,TAKE BACK RETURN,2,Manufacturer#5,3-MEDIUM,2,AUTOMOBILE,AIR,1,0.06,1993-03-10,1993-05-12,1993-04-24,1993-04-29,1,39102.35
F,DELIVER IN PERSON,2,Manufacturer#5,3-MEDIUM,2,AUTOMOBILE,MAIL,5,0.01,1993-03-10,1993-04-12,1993-04-09,1993-04-11,1,42453.98
F,COLLECT COD,2,Manufacturer#5,3-MEDIUM,2,AUTOMOBILE,RAIL,6,0.04,1993-03-10,1993-04-29,1993-04-14,1993-05-01,2,26743.2
F,NONE,2,Manufacturer#5,3-MEDIUM,2,AUTOMOBILE,REG AIR,4,0.07,1993-03-10,1993-05-18,1993-07-04,1993-07-05,2,39882.88
O,NONE,2,Manufacturer#2,4-NOT SPECIFIED,3,HOUSEHOLD,SHIP,2,0,1998-02-12,1998-04-21,1998-06-12,1998-07-03,0,25943.74
O,NONE,3,Manufacturer#2,4-NOT SPECIFIED,3,HOUSEHOLD,FOB,3,0.01,1998-02-12,1998-04-28,1998-05-30,1998-06-17,0,72226.05
O,NONE,2,Manufacturer#5,4-NOT SPECIFIED,3,HOUSEHOLD,FOB,4,0.03,1998-02-12,1998-03-23,1998-05-22,1998-05-27,0,67714.92
O,NONE,2,Manufacturer#2,4-NOT SPECIFIED,3,HOUSEHOLD,REG AIR,5,0.01,1998-02-12,1998-05-01,1998-03-26,1998-03-28,0,34329.57
O,DELIVER IN PERSON,3,Manufacturer#2,4-NOT SPECIFIED,3,HOUSEHOLD,RAIL,6,0.02,1998-02-12,1998-04-17,1998-05-28,1998-06-03,0,60961.12
O,NONE,4,Manufacturer#1,4-NOT SPECIFIED,3,HOUSEHOLD,AIR,1,0.04,1998-02-12,1998-04-22,1998-04-27,1998-05-11,0,59703
O,TAKE BACK RETURN,4,Manufacturer#4,2-HIGH,2,FURNITURE,AIR,1,0.06,1997-07-16,1997-09-19,1997-10-17,1997-11-02,0,38217.28
O,COLLECT COD,2,Manufacturer#5,2-HIGH,4,BUILDING,TRUCK,3,0.08,1996-07-09,1996-09-07,1996-07-20,1996-08-10,0,14267.54
O,NONE,0,Manufacturer#4,2-HIGH,4,BUILDING,MAIL,4,0.05,1996-07-09,1996-09-30,1996-09-08,1996-10-04,0,57500.48
O,TAKE BACK RETURN,1,Manufacturer#5,2-HIGH,4,BUILDING,RAIL,2,0.04,1996-07-09,1996-09-19,1996-07-23,1996-07-24,0,54185.46
O,DELIVER IN PERSON,1,Manufacturer#5,2-HIGH,4,BUILDING,MAIL,1,0.07,1996-07-09,1996-10-05,1996-10-04,1996-10-28,0,26470.26
O,COLLECT COD,4,Manufacturer#4,2-HIGH,4,BUILDING,TRUCK,6,0.03,1996-07-09,1996-09-19,1996-10-14,1996-11-09,0,28030.8
O,NONE,1,Manufacturer#1,2-HIGH,4,BUILDING,RAIL,5,0.05,1996-07-09,1996-10-06,1996-08-19,1996-09-13,0,32695.58
F,TAKE BACK RETURN,4,Manufacturer#3,2-HIGH,2,MACHINERY,MAIL,2,0,1993-11-06,1994-01-27,1993-11-21,1993-12-08,2,12506.78
F,DELIVER IN PERSON,0,Manufacturer#1,2-HIGH,2,MACHINERY,REG AIR,1,0.03,1993-11-06,1994-01-15,1993-11-09,1993-11-18,2,14998.06
O,NONE,3,Manufacturer#2,5-LOW,1,HOUSEHOLD,MAIL,2,0.03,1996-07-24,1996-10-14,1996-09-28,1996-10-15,0,76352.64
O,COLLECT COD,3,Manufacturer#4,5-LOW,1,HOUSEHOLD,RAIL,1,0.05,1996-07-24,1996-09-09,1996-10-28,1996-11-27,0,37156.68
O,DELIVER IN PERSON,1,Manufacturer#2,2-HIGH,4,FURNITURE,FOB,2,0.04,1995-06-01,1995-07-12,1995-09-24,1995-10-23,0,7939.61
O,DELIVER IN PERSON,1,Manufacturer#1,2-HIGH,4,FURNITURE,AIR,3,0.05,1995-06-01,1995-08-30,1995-08-23,1995-09-10,0,51761.52
O,COLLECT COD,3,Manufacturer#1,2-HIGH,4,FURNITURE,MAIL,1,0.03,1995-06-01,1995-08-04,1995-06-26,1995-07-01,0,32010.82
F,DELIVER IN PERSON,2,Manufacturer#1,1-URGENT,1,FURNITURE,AIR,1,0.05,1993-10-14,1993-12-04,1993-11-21,1993-11-23,1,60498.37
F,TAKE BACK RETURN,1,Manufacturer#3,1-URGENT,1,FURNITURE,SHIP,4,0.03,1993-10-14,1993-12-07,1994-02-11,1994-02-24,1,42212.4
F,TAKE BACK RETURN,0,Manufacturer#3,1-URGENT,1,FURNITURE,AIR,3,0.05,1993-10-14,1993-11-16,1993-10-15,1993-11-08,2,51224.6
F,COLLECT COD,2,Manufacturer#5,1-URGENT,1,FURNITURE,MAIL,2,0.02,1993-10-14,1993-11-28,1993-10-24,1993-10-30,2,4745.12
O,TAKE BACK RETURN,4,Manufacturer#5,3-MEDIUM,0,MACHINERY,AIR,1,0.01,1996-04-26,1996-06-04,1996-06-06,1996-06-21,0,47349.75
O,NONE,1,Manufacturer#3,3-MEDIUM,0,MACHINERY,AIR,2,0.08,1996-04-26,1996-06-10,1996-07-07,1996-07-23,0,60225.64
O,COLLECT COD,1,Manufacturer#2,3-MEDIUM,0,MACHINERY,TRUCK,3,0.06,1996-04-26,1996-05-28,1996-06-06,1996-07-04,0,28274.7
F,DELIVER IN PERSON,2,Manufacturer#4,3-MEDIUM,0,BUILDING,RAIL,5,0.08,1994-09-19,1994-12-12,1994-11-03,1994-12-03,2,48814.89
F,COLLECT COD,4,Manufacturer#4,3-MEDIUM,0,BUILDING,MAIL,6,0.04,1994-09-19,1994-11-05,1994-12-04,1994-12-29,2,18179.68
F,TAKE BACK RETURN,1,Manufacturer#5,3-MEDIUM,0,BUILDING,AIR,2,0.02,1994-09-19,1994-11-01,1994-12-27,1995-01-16,1,18179.68
F,COLLECT COD,3,Manufacturer#4,3-MEDIUM,0,BUILDING,RAIL,1,0.03,1994-09-19,1994-10-25,1994-09-28,1994-10-27,2,72572.82
F,TAKE BACK RETURN,1,Manufacturer#3,3-MEDIUM,0,BUILDING,TRUCK,3,0.05,1994-09-19,1994-10-27,1994-09-20,1994-09-30,1,67448.04
F,DELIVER IN PERSON,3,Manufacturer#1,3-MEDIUM,0,BUILDING,MAIL,4,0.03,1994-09-19,1994-11-03,1994-11-03,1994-11-17,2,30444.48
F,TAKE BACK RETURN,0,Manufacturer#2,4-NOT SPECIFIED,4,AUTOMOBILE,AIR,1,0.06,1993-10-30,1994-01-18,1993-12-31,1994-01-18,2,3307.5
F,DELIVER IN PERSON,0,Manufacturer#3,4-NOT SPECIFIED,4,AUTOMOBILE,FOB,4,0,1993-10-30,1994-01-05,1994-01-28,1994-02-13,1,32832.36
F,NONE,1,Manufacturer#1,4-NOT SPECIFIED,4,AUTOMOBILE,SHIP,2,0.02,1993-10-30,1994-01-25,1994-01-28,1994-02-03,1,37406.46
F,COLLECT COD,2,Manufacturer#3,4-NOT SPECIFIED,4,AUTOMOBILE,TRUCK,5,0,1993-10-30,1993-12-20,1994-02-10,1994-03-06,1,23497.2
F,COLLECT COD,0,Manufacturer#2,4-NOT SPECIFIED,4,AUTOMOBILE,SHIP,3,0.02,1993-10-30,1993-12-11,1994-01-21,1994-02-16,2,35325.4
F,TAKE BACK RETURN,4,Manufacturer#2,4-NOT SPECIFIED,4,AUTOMOBILE,MAIL,6,0.05,1993-10-30,1994-01-26,1994-02-06,1994-02-13,2,48021.87
O,TAKE BACK RETURN,1,Manufacturer#1,1-URGENT,4,HOUSEHOLD,REG AIR,3,0.05,1995-12-21,1996-03-07,1996-02-20,1996-02-26,0,64008.54
O,NONE,0,Manufacturer#1,1-URGENT,4,HOUSEHOLD,FOB,2,0.05,1995-12-21,1996-03-15,1996-03-10,1996-04-02,0,25327.6
O,DELIVER IN PERSON,3,Manufacturer#2,1-URGENT,4,HOUSEHOLD,TRUCK,1,0.06,1995-12-21,1996-02-04,1996-03-17,1996-04-02,0,83465.89
O,TAKE BACK RETURN,2,Manufacturer#4,2-HIGH,3,MACHINERY,SHIP,2,0.03,1995-08-30,1995-09-30,1995-09-28,1995-10-26,0,4351.65
O,TAKE BACK RETURN,4,Manufacturer#1,2-HIGH,3,MACHINERY,TRUCK,1,0.04,1995-08-30,1995-10-07,1995-11-21,1995-12-06,0,13742.95
F,TAKE BACK RETURN,0,Manufacturer#2,3-MEDIUM,1,FURNITURE,TRUCK,4,0.07,1992-10-24,1992-12-11,1993-01-29,1993-02-07,2,27511.9
F,NONE,1,Manufacturer#4,3-MEDIUM,1,FURNITURE,FOB,1,0.05,1992-10-24,1992-11-26,1992-11-10,1992-11-26,1,36014.4
F,DELIVER IN PERSON,0,Manufacturer#2,3-MEDIUM,1,FURNITURE,AIR,5,0.03,1992-10-24,1993-01-08,1993-01-04,1993-01-30,2,12073.2
F,DELIVER IN PERSON,1,Manufacturer#5,3-MEDIUM,1,FURNITURE,SHIP,6,0.07,1992-10-24,1992-12-02,1993-01-20,1993-01-27,2,12498.53
F,NONE,2,Manufacturer#5,3-MEDIUM,1,FURNITURE,AIR,3,0.02,1992-10-24,1993-01-10,1993-01-16,1993-02-02,2,14800.32
F,DELIVER IN PERSON,3,Manufacturer#2,3-MEDIUM,1,FURNITURE,SHIP,2,0,1992-10-24,1992-12-07,1993-01-11,1993-01-27,1,70430.21
F,NONE,2,Manufacturer#4,3-MEDIUM,4,HOUSEHOLD,MAIL,3,0,1992-10-19,1992-12-11,1992-12-05,1993-01-01,1,78083
F,COLLECT COD,1,Manufacturer#5,3-MEDIUM,4,HOUSEHOLD,TRUCK,5,0.08,1992-10-19,1992-11-19,1993-01-01,1993-01-16,1,31543.81
F,NONE,1,Manufacturer#4,3-MEDIUM,4,HOUSEHOLD,AIR,2,0.06,1992-10-19,1992-12-25,1992-12-12,1992-12-15,2,45272.5
F,COLLECT COD,0,Manufacturer#2,3-MEDIUM,4,HOUSEHOLD,AIR,1,0.04,1992-10-19,1993-01-13,1992-11-10,1992-12-05,1,88413.12
F,NONE,3,Manufacturer#1,3-MEDIUM,4,HOUSEHOLD,RAIL,6,0.01,1992-10-19,1992-12-30,1992-12-31,1993-01-03,1,54425.6
F,COLLECT COD,2,Manufacturer#2,3-MEDIUM,4,HOUSEHOLD,FOB,4,0.05,1992-10-19,1992-12-21,1993-02-15,1993-02-25,1,32084.5
F,NONE,4,Manufacturer#5,2-HIGH,2,HOUSEHOLD,AIR,3,0.01,1992-12-27,1993-03-04,1993-04-18,1993-05-03,2,79734.15
F,TAKE BACK RETURN,0,Manufacturer#2,2-HIGH,2,HOUSEHOLD,TRUCK,1,0.04,1992-12-27,1993-02-16,1993-04-13,1993-05-02,1,27841.41
F,NONE,0,Manufacturer#3,2-HIGH,2,HOUSEHOLD,FOB,4,0.05,1992-12-27,1993-02-10,1993-02-08,1993-03-06,2,45215.05
F,TAKE BACK RETURN,1,Manufacturer#1,2-HIGH,2,HOUSEHOLD,FOB,6,0.08,1992-12-27,1993-03-26,1993-04-15,1993-05-10,1,76233.41
F,COLLECT COD,2,Manufacturer#4,2-HIGH,2,HOUSEHOLD,RAIL,2,0.08,1992-12-27,1993-03-17,1993-01-10,1993-01-16,2,21372.68
F,COLLECT COD,3,Manufacturer#1,2-HIGH,2,HOUSEHOLD,FOB,7,0,1992-12-27,1993-03-21,1993-02-14,1993-02-27,2,38848.92
F,DELIVER IN PERSON,2,Manufacturer#3,2-HIGH,2,HOUSEHOLD,MAIL,5,0.02,1992-12-27,1993-02-07,1993-01-15,1993-01-31,2,32037.66
F,NONE,1,Manufacturer#2,4-NOT SPECIFIED,0,FURNITURE,MAIL,1,0.02,1992-04-27,1992-06-18,1992-05-17,1992-05-31,2,77438.27
O,TAKE BACK RETURN,3,Manufacturer#2,3-MEDIUM,1,BUILDING,REG AIR,3,0.06,1996-03-11,1996-04-23,1996-07-07,1996-07-28,0,47958.75
O,NONE,2,Manufacturer#3,3-MEDIUM,1,BUILDING,SHIP,1,0.03,1996-03-11,1996-05-19,1996-05-03,1996-05-12,0,40994.45
O,TAKE BACK RETURN,1,Manufacturer#2,3-MEDIUM,1,BUILDING,RAIL,2,0.04,1996-03-11,1996-05-21,1996-04-26,1996-05-04,0,39188.55
O,TAKE BACK RETURN,0,Manufacturer#1,3-MEDIUM,1,BUILDING,TRUCK,4,0.03,1996-03-11,1996-04-12,1996-07-09,1996-08-06,0,17854.35
O,COLLECT COD,3,Manufacturer#1,1-URGENT,2,AUTOMOBILE,RAIL,3,0.01,1995-10-06,1995-11-18,1995-10-31,1995-11-02,0,69116.32
O,DELIVER IN PERSON,2,Manufacturer#5,1-URGENT,2,AUTOMOBILE,TRUCK,1,0.05,1995-10-06,1995-11-18,1995-12-10,1995-12-15,0,36991.99
O,DELIVER IN PERSON,0,Manufacturer#3,1-URGENT,2,AUTOMOBILE,RAIL,2,0.03,1995-10-06,1995-12-21,1995-11-03,1995-12-02,0,24153.35
O,COLLECT COD,3,Manufacturer#3,4-NOT SPECIFIED,3,HOUSEHOLD,RAIL,4,0.04,1995-07-19,1995-09-24,1995-09-28,1995-10-08,0,58525.92
O,TAKE BACK RETURN,0,Manufacturer#1,4-NOT SPECIFIED,3,HOUSEHOLD,TRUCK,3,0.03,1995-07-19,1995-09-07,1995-09-16,1995-10-07,0,17995.08
O,TAKE BACK RETURN,4,Manufacturer#1,4-NOT SPECIFIED,3,HOUSEHOLD,SHIP,1,0.02,1995-07-19,1995-10-06,1995-07-28,1995-08-03,0,23089.44
O,TAKE BACK RETURN,1,Manufacturer#1,4-NOT SPECIFIED,3,HOUSEHOLD,AIR,2,0.03,1995-07-19,1995-09-12,1995-09-11,1995-09-22,0,70274.1
O,TAKE BACK RETURN,0,Manufacturer#1,4-NOT SPECIFIED,0,BUILDING,FOB,2,0.06,1996-02-11,1996-04-06,1996-02-22,1996-03-15,0,38144.73
O,DELIVER IN PERSON,3,Manufacturer#3,4-NOT SPECIFIED,0,BUILDING,MAIL,1,0,1996-02-11,1996-04-23,1996-03-13,1996-04-08,0,7548
O,DELIVER IN PERSON,1,Manufacturer#3,5-LOW,4,BUILDING,SHIP,3,0,1997-01-21,1997-04-07,1997-01-27,1997-02-12,0,46901.4
O,COLLECT COD,2,Manufacturer#3,5-LOW,4,BUILDING,RAIL,6,0.08,1997-01-21,1997-03-31,1997-05-17,1997-06-01,0,43705.17
O,NONE,3,Manufacturer#2,5-LOW,4,BUILDING,AIR,5,0.01,1997-01-21,1997-03-08,1997-04-07,1997-04-23,0,19963.19
O,COLLECT COD,2,Manufacturer#1,5-LOW,4,BUILDING,TRUCK,1,0.01,1997-01-21,1997-04-04,1997-02-09,1997-03-10,0,57742.62
O,COLLECT COD,1,Manufacturer#1,5-LOW,4,BUILDING,AIR,4,0.08,1997-01-21,1997-03-21,1997-02-06,1997-03-03,0,8113.6
O,TAKE BACK RETURN,4,Manufacturer#2,5-LOW,4,BUILDING,FOB,7,0.08,1997-01-21,1997-03-03,1997-02-06,1997-02-18,0,30759.21
O,DELIVER IN PERSON,4,Manufacturer#2,5-LOW,4,BUILDING,TRUCK,2,0.07,1997-01-21,1997-03-23,1997-04-04,1997-04-11,0,22177.94
O,COLLECT COD,0,Manufacturer#5,1-URGENT,1,HOUSEHOLD,REG AIR,1,0.01,1996-12-06,1997-01-26,1997-02-17,1997-03-18,0,32372.2
F,COLLECT COD,0,Manufacturer#4,1-URGENT,1,BUILDING,MAIL,3,0.06,1993-05-29,1993-07-30,1993-09-25,1993-10-09,2,39786.39
F,NONE,4,Manufacturer#1,1-URGENT,1,BUILDING,RAIL,1,0.05,1993-05-29,1993-08-01,1993-08-18,1993-08-25,2,28710.96
F,COLLECT COD,3,Manufacturer#3,1-URGENT,1,BUILDING,MAIL,2,0.06,1993-05-29,1993-08-10,1993-06-17,1993-07-09,1,44815.68
F,COLLECT COD,1,Manufacturer#5,2-HIGH,1,HOUSEHOLD,REG AIR,2,0.08,1994-02-26,1994-05-02,1994-03-08,1994-03-13,1,18099.68
F,TAKE BACK RETURN,2,Manufacturer#5,2-HIGH,1,HOUSEHOLD,REG AIR,5,0,1994-02-26,1994-04-22,1994-06-19,1994-06-27,1,13674.6
F,NONE,2,Manufacturer#3,2-HIGH,1,HOUSEHOLD,FOB,4,0.02,1994-02-26,1994-05-05,1994-03-24,1994-04-08,2,11000.99
F,COLLECT COD,1,Manufacturer#4,2-HIGH,1,HOUSEHOLD,MAIL,3,0.05,1994-02-26,1994-04-22,1994-05-08,1994-05-13,2,30322.76
F,DELIVER IN PERSON,0,Manufacturer#4,2-HIGH,1,HOUSEHOLD,TRUCK,1,0.08,1994-02-26,1994-04-10,1994-06-21,1994-07-14,1,23505.4
F,NONE,3,Manufacturer#1,3-MEDIUM,0,BUILDING,TRUCK,2,0.07,1994-03-07,1994-05-26,1994-05-24,1994-05-29,2,32259.5
F,TAKE BACK RETURN,0,Manufacturer#3,3-MEDIUM,0,BUILDING,TRUCK,5,0.07,1994-03-07,1994-05-30,1994-03-16,1994-03-22,1,41988.21
F,TAKE BACK RETURN,0,Manufacturer#3,3-MEDIUM,0,BUILDING,MAIL,1,0.04,1994-03-07,1994-04-30,1994-06-01,1994-06-22,2,64018.5
F,COLLECT COD,1,Manufacturer#5,3-MEDIUM,0,BUILDING,SHIP,4,0.01,1994-03-07,1994-04-18,1994-05-07,1994-05-22,1,75601.54
F,COLLECT COD,0,Manufacturer#4,3-MEDIUM,0,BUILDING,SHIP,3,0.02,1994-03-07,1994-05-16,1994-05-19,1994-06-13,1,27637.24
O,NONE,1,Manufacturer#5,2-HIGH,0,MACHINERY,AIR,2,0.05,1995-06-23,1995-08-09,1995-08-12,1995-09-11,0,8881.6
