o_orderstatus,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,o_orderdate,l_commitdate,l_shipdate,l_receiptdate,groupcol,aggcol
F,COLLECT COD,3,Manufacturer#1,5-LOW,1,MACHINERY,REG AIR,1,0.08,1992-03-06,1992-04-05,1992-05-04,1992-05-21,1,46050
P,DELIVER IN PERSON,2,Manufacturer#2,4-NOT SPECIFIED,0,BUILDING,RAIL,7,0.05,1995-05-08,1995-07-08,1995-06-21,1995-07-05,0,4120.41
P,NONE,4,Manufacturer#4,4-NOT SPECIFIED,0,BUILDING,MAIL,1,0.06,1995-05-08,1995-07-22,1995-07-25,1995-08-19,0,51084
P,TAKE BACK RETURN,3,Manufacturer#3,4-NOT SPECIFIED,0,BUILDING,SHIP,5,0.03,1995-05-08,1995-07-29,1995-08-19,1995-09-09,0,60156.36
P,COLLECT COD,0,Manufacturer#4,4-NOT SPECIFIED,0,BUILDING,REG AIR,4,0.03,1995-05-08,1995-06-27,1995-08-04,1995-08-06,0,55163.52
P,NONE,2,Manufacturer#1,4-NOT SPECIFIED,0,BUILDING,FOB,2,0.08,1995-05-08,1995-06-22,1995-08-23,1995-09-07,0,35877.8
P,DELIVER IN PERSON,3,Manufacturer#4,4-NOT SPECIFIED,0,BUILDING,FOB,6,0.03,1995-05-08,1995-07-14,1995-08-21,1995-08-24,0,11612.6
P,COLLECT COD,4,Manufacturer#5,4-NOT SPECIFIED,0,BUILDING,SHIP,3,0.01,1995-05-08,1995-06-22,1995-05-09,1995-05-31,1,50637.21
F,NONE,1,Manufacturer#4,3-MEDIUM,2,MACHINERY,RAIL,2,0.04,1994-11-04,1995-02-01,1995-01-22,1995-02-07,1,78385.56
F,NONE,1,Manufacturer#5,3-MEDIUM,2,MACHINERY,RAIL,1,0.03,1994-11-04,1994-12-27,1995-01-18,1995-01-21,1,25227.2
O,NONE,0,Manufacturer#3,2-HIGH,3,AUTOMOBILE,SHIP,4,0.06,1997-03-19,1997-05-01,1997-04-22,1997-05-20,0,85511.7
O,TAKE BACK RETURN,2,Manufacturer#4,2-HIGH,3,AUTOMOBILE,RAIL,1,0.03,1997-03-19,1997-04-21,1997-04-20,1997-05-18,0,79796.13
O,COLLECT COD,1,Manufacturer#2,2-HIGH,3,AUTOMOBILE,TRUCK,6,0.04,1997-03-19,1997-05-02,1997-06-10,1997-07-01,0,86191
O,DELIVER IN PERSON,1,Manufacturer#3,2-HIGH,3,AUTOMOBILE,RAIL,3,0.07,1997-03-19,1997-05-20,1997-06-25,1997-06-26,0,29532
O,COLLECT COD,4,Manufacturer#4,2-HIGH,3,AUTOMOBILE,REG AIR,5,0.05,1997-03-19,1997-05-31,1997-06-18,1997-07-04,0,60127.04
O,DELIVER IN PERSON,3,Manufacturer#5,2-HIGH,3,AUTOMOBILE,REG AIR,2,0.05,1997-03-19,1997-05-01,1997-03-25,1997-04-04,0,48253
O,COLLECT COD,2,Manufacturer#1,2-HIGH,4,HOUSEHOLD,AIR,1,0.04,1997-06-20,1997-07-24,1997-08-18,1997-08-26,0,25952.54
O,COLLECT COD,2,Manufacturer#4,2-HIGH,4,HOUSEHOLD,TRUCK,7,0.03,1997-06-20,1997-09-18,1997-10-19,1997-10-24,0,32714.6
O,TAKE BACK RETURN,3,Manufacturer#5,2-HIGH,4,HOUSEHOLD,TRUCK,2,0.02,1997-06-20,1997-07-31,1997-08-28,1997-09-06,0,30110.67
O,NONE,0,Manufacturer#2,2-HIGH,4,HOUSEHOLD,REG AIR,5,0.02,1997-06-20,1997-07-25,1997-07-25,1997-07-27,0,21989.94
O,NONE,2,Manufacturer#1,2-HIGH,4,HOUSEHOLD,REG AIR,6,0.04,1997-06-20,1997-08-13,1997-08-28,1997-09-13,0,20994.26
O,TAKE BACK RETURN,3,Manufacturer#2,2-HIGH,4,HOUSEHOLD,TRUCK,3,0.05,1997-06-20,1997-08-15,1997-07-27,1997-08-12,0,83371.89
O,NONE,2,Manufacturer#4,2-HIGH,4,HOUSEHOLD,FOB,4,0,1997-06-20,1997-09-17,1997-08-13,1997-08-29,0,36746.64
O,COLLECT COD,3,Manufacturer#2,4-NOT SPECIFIED,3,AUTOMOBILE,RAIL,3,0.01,1995-08-21,1995-10-10,1995-11-23,1995-11-24,0,70142.8
O,DELIVER IN PERSON,2,Manufacturer#4,4-NOT SPECIFIED,3,AUTOMOBILE,MAIL,2,0.01,1995-08-21,1995-10-21,1995-12-14,1995-12-19,0,32334.2
O,DELIVER IN PERSON,3,Manufacturer#5,4-NOT SPECIFIED,3,AUTOMOBILE,TRUCK,5,0.03,1995-08-21,1995-10-14,1995-11-25,1995-12-15,0,58772.32
O,TAKE BACK RETURN,2,Manufacturer#4,4-NOT SPECIFIED,3,AUTOMOBILE,AIR,1,0.08,1995-08-21,1995-10-08,1995-12-04,1995-12-06,0,22788.78
O,COLLECT COD,4,Manufacturer#1,4-NOT SPECIFIED,3,AUTOMOBILE,SHIP,4,0,1995-08-21,1995-10-22,1995-09-20,1995-10-20,0,59283.45
O,TAKE BACK RETURN,0,Manufacturer#1,4-NOT SPECIFIED,2,BUILDING,TRUCK,2,0.05,1997-03-14,1997-05-05,1997-06-25,1997-07-23,0,25627.2
O,COLLECT COD,0,Manufacturer#2,4-NOT SPECIFIED,2,BUILDING,RAIL,1,0.03,1997-03-14,1997-04-19,1997-06-07,1997-06-25,0,38335.48
O,COLLECT COD,3,Manufacturer#2,4-NOT SPECIFIED,2,BUILDING,AIR,3,0.01,1997-03-14,1997-04-19,1997-05-27,1997-06-09,0,34723.15
O,NONE,4,Manufacturer#5,4-NOT SPECIFIED,2,BUILDING,TRUCK,4,0.05,1997-03-14,1997-06-12,1997-03-22,1997-04-08,0,38489.04
O,DELIVER IN PERSON,4,Manufacturer#4,5-LOW,3,MACHINERY,TRUCK,1,0.04,1997-07-05,1997-10-03,1997-10-28,1997-11-21,0,20149.6
O,COLLECT COD,0,Manufacturer#4,2-HIGH,2,HOUSEHOLD,AIR,2,0.04,1997-11-15,1998-01-18,1998-02-09,1998-02-22,0,11160.36
O,COLLECT COD,1,Manufacturer#2,2-HIGH,2,HOUSEHOLD,TRUCK,1,0.04,1997-11-15,1998-02-02,1997-12-07,1997-12-23,0,56479.52
F,DELIVER IN PERSON,2,Manufacturer#3,5-LOW,3,MACHINERY,FOB,1,0.07,1992-09-22,1992-12-19,1992-11-23,1992-11-24,2,38716.7
F,DELIVER IN PERSON,3,Manufacturer#4,5-LOW,3,MACHINERY,SHIP,2,0.08,1992-09-22,1992-11-09,1992-12-15,1993-01-14,1,16117.92
O,TAKE BACK RETURN,4,Manufacturer#2,4-NOT SPECIFIED,1,HOUSEHOLD,MAIL,1,0.06,1996-07-13,1996-10-02,1996-08-03,1996-08-14,0,12909.68
O,COLLECT COD,2,Manufacturer#5,4-NOT SPECIFIED,1,HOUSEHOLD,MAIL,2,0.08,1996-07-13,1996-08-21,1996-10-07,1996-10-30,0,43906.8
O,NONE,1,Manufacturer#5,4-NOT SPECIFIED,1,HOUSEHOLD,AIR,4,0,1996-07-13,1996-08-16,1996-09-22,1996-10-05,0,44696.85
O,DELIVER IN PERSON,3,Manufacturer#4,4-NOT SPECIFIED,1,HOUSEHOLD,FOB,3,0.02,1996-07-13,1996-10-07,1996-10-30,1996-11-02,0,35880.39
O,TAKE BACK RETURN,0,Manufacturer#5,4-NOT SPECIFIED,1,HOUSEHOLD,REG AIR,5,0.07,1996-07-13,1996-08-26,1996-09-03,1996-09-09,0,28405.75
O,DELIVER IN PERSON,2,Manufacturer#5,5-LOW,0,BUILDING,SHIP,3,0.07,1996-10-24,1997-01-16,1996-11-02,1996-11-16,0,62739.3
O,TAKE BACK RETURN,1,Manufacturer#1,5-LOW,0,BUILDING,SHIP,1,0.05,1996-10-24,1996-12-01,1996-11-21,1996-12-15,0,21778.92
O,COLLECT COD,1,Manufacturer#4,5-LOW,0,BUILDING,AIR,2,0.02,1996-10-24,1996-12-02,1997-01-10,1997-02-03,0,46681.3
O,DELIVER IN PERSON,2,Manufacturer#3,3-MEDIUM,4,FURNITURE,SHIP,3,0.02,1998-06-25,1998-08-03,1998-07-13,1998-07-28,0,14250.75
O,COLLECT COD,2,Manufacturer#2,3-MEDIUM,4,HOUSEHOLD,AIR,7,0.07,1998-03-24,1998-06-22,1998-06-05,1998-06-28,0,73821.88
O,DELIVER IN PERSON,0,Manufacturer#2,3-MEDIUM,4,HOUSEHOLD,FOB,3,0.04,1998-03-24,1998-05-26,1998-06-16,1998-07-14,0,40602.96
O,DELIVER IN PERSON,2,Manufacturer#1,3-MEDIUM,4,HOUSEHOLD,REG AIR,6,0.01,1998-03-24,1998-06-15,1998-03-25,1998-03-31,0,44146.76
O,TAKE BACK RETURN,1,Manufacturer#4,3-MEDIUM,4,HOUSEHOLD,SHIP,5,0.04,1998-03-24,1998-06-12,1998-05-04,1998-06-01,0,26236.56
O,NONE,1,Manufacturer#2,3-MEDIUM,4,HOUSEHOLD,TRUCK,1,0.03,1998-03-24,1998-05-29,1998-07-04,1998-07-16,0,4108.38
O,COLLECT COD,2,Manufacturer#4,3-MEDIUM,4,HOUSEHOLD,FOB,2,0.01,1998-03-24,1998-06-01,1998-04-19,1998-05-14,0,42919.5
O,COLLECT COD,2,Manufacturer#2,3-MEDIUM,4,HOUSEHOLD,RAIL,4,0.04,1998-03-24,1998-06-07,1998-06-01,1998-06-09,0,64568.8
O,NONE,4,Manufacturer#1,4-NOT SPECIFIED,1,HOUSEHOLD,MAIL,2,0.04,1997-09-13,1997-11-17,1997-11-13,1997-12-04,0,21863.04
O,COLLECT COD,1,Manufacturer#3,4-NOT SPECIFIED,1,HOUSEHOLD,AIR,6,0.05,1997-09-13,1997-11-09,1997-12-25,1998-01-05,0,1298.39
O,DELIVER IN PERSON,1,Manufacturer#3,4-NOT SPECIFIED,1,HOUSEHOLD,AIR,1,0.03,1997-09-13,1997-10-26,1997-11-16,1997-11-28,0,72632.56
O,TAKE BACK RETURN,1,Manufacturer#2,4-NOT SPECIFIED,1,HOUSEHOLD,MAIL,5,0.06,1997-09-13,1997-11-26,1997-11-02,1997-12-02,0,27629.1
O,COLLECT COD,2,Manufacturer#2,4-NOT SPECIFIED,1,HOUSEHOLD,FOB,7,0.02,1997-09-13,1997-10-29,1997-11-04,1997-11-23,0,1466.56
O,NONE,4,Manufacturer#2,4-NOT SPECIFIED,1,HOUSEHOLD,REG AIR,3,0.08,1997-09-13,1997-10-31,1997-11-07,1997-11-27,0,46315.5
O,DELIVER IN PERSON,0,Manufacturer#2,4-NOT SPECIFIED,1,HOUSEHOLD,REG AIR,4,0.04,1997-09-13,1997-11-20,1997-11-19,1997-12-11,0,3111.3
O,NONE,3,Manufacturer#1,5-LOW,2,AUTOMOBILE,AIR,4,0.05,1996-05-09,1996-08-07,1996-05-13,1996-05-18,0,26803.39
O,TAKE BACK RETURN,4,Manufacturer#2,5-LOW,2,AUTOMOBILE,SHIP,6,0.03,1996-05-09,1996-06-10,1996-05-21,1996-06-05,0,24992.79
O,TAKE BACK RETURN,2,Manufacturer#2,5-LOW,2,AUTOMOBILE,MAIL,5,0.03,1996-05-09,1996-06-11,1996-06-10,1996-06-18,0,5450.73
O,DELIVER IN PERSON,0,Manufacturer#4,5-LOW,2,AUTOMOBILE,AIR,1,0.05,1996-05-09,1996-06-14,1996-09-02,1996-09-15,0,51169.02
O,COLLECT COD,0,Manufacturer#1,5-LOW,2,AUTOMOBILE,TRUCK,3,0.05,1996-05-09,1996-06-19,1996-08-22,1996-08-24,0,38344.88
O,TAKE BACK RETURN,1,Manufacturer#5,5-LOW,2,AUTOMOBILE,FOB,2,0.05,1996-05-09,1996-07-01,1996-05-31,1996-06-20,0,31562.16
F,TAKE BACK RETURN,1,Manufacturer#4,1-URGENT,0,MACHINERY,FOB,4,0.05,1993-09-19,1993-11-05,1993-11-23,1993-11-27,1,9522.24
F,TAKE BACK RETURN,1,Manufacturer#2,1-URGENT,0,MACHINERY,REG AIR,3,0.03,1993-09-19,1993-12-10,1993-11-10,1993-12-05,1,41612.8
F,TAKE BACK RETURN,4,Manufacturer#2,1-URGENT,0,MACHINERY,FOB,2,0.04,1993-09-19,1993-11-16,1994-01-06,1994-01-16,2,65809.54
F,DELIVER IN PERSON,3,Manufacturer#4,1-URGENT,0,MACHINERY,SHIP,1,0.06,1993-09-19,1993-12-08,1993-12-12,1994-01-05,1,43229.19
O,DELIVER IN PERSON,3,Manufacturer#4,3-MEDIUM,3,FURNITURE,REG AIR,1,0.05,1996-04-18,1996-05-26,1996-08-03,1996-08-25,0,71315.2
O,TAKE BACK RETURN,4,Manufacturer#4,3-MEDIUM,3,FURNITURE,RAIL,3,0.05,1996-04-18,1996-07-14,1996-08-02,1996-08-05,0,28424.85
O,NONE,1,Manufacturer#2,3-MEDIUM,3,FURNITURE,MAIL,4,0.08,1996-04-18,1996-05-28,1996-06-25,1996-07-08,0,10661.22
O,COLLECT COD,3,Manufacturer#4,3-MEDIUM,3,FURNITURE,FOB,6,0.05,1996-04-18,1996-07-17,1996-06-24,1996-07-14,0,84406.83
O,NONE,0,Manufacturer#3,3-MEDIUM,3,FURNITURE,AIR,5,0.08,1996-04-18,1996-07-12,1996-04-28,1996-05-22,0,8080.88
O,COLLECT COD,2,Manufacturer#1,3-MEDIUM,3,FURNITURE,MAIL,2,0.07,1996-04-18,1996-05-20,1996-06-24,1996-06-25,0,20882.8
F,COLLECT COD,2,Manufacturer#5,2-HIGH,0,BUILDING,MAIL,5,0.04,1992-06-22,1992-08-10,1992-07-27,1992-08-11,1,62897.96
F,DELIVER IN PERSON,2,Manufacturer#3,2-HIGH,0,BUILDING,FOB,2,0,1992-06-22,1992-09-13,1992-08-05,1992-08-09,2,11422.11
F,TAKE BACK RETURN,4,Manufacturer#1,2-HIGH,0,BUILDING,TRUCK,6,0.02,1992-06-22,1992-08-31,1992-09-26,1992-10-24,2,64138.37
F,NONE,1,Manufacturer#4,2-HIGH,0,BUILDING,REG AIR,1,0.04,1992-06-22,1992-08-06,1992-07-31,1992-08-18,1,65314.78
F,TAKE BACK RETURN,2,Manufacturer#2,2-HIGH,0,BUILDING,RAIL,3,0.08,1992-06-22,1992-08-18,1992-09-04,1992-10-04,1,13313.56
F,DELIVER IN PERSON,0,Manufacturer#5,2-HIGH,0,BUILDING,REG AIR,4,0.02,1992-06-22,1992-07-25,1992-10-18,1992-11-06,1,61665.1
F,DELIVER IN PERSON,3,Manufacturer#5,5-LOW,4,FURNITURE,MAIL,1,0.04,1994-01-14,1994-03-06,1994-03-19,1994-04-10,1,66554.84
F,COLLECT COD,1,Manufacturer#3,5-LOW,4,FURNITURE,FOB,2,0.02,1994-01-14,1994-03-21,1994-04-12,1994-04-24,2,39626.58
F,NONE,1,Manufacturer#1,5-LOW,4,FURNITURE,AIR,3,0.06,1994-01-14,1994-04-07,1994-03-30,1994-04-06,2,56797.44
F,TAKE BACK RETURN,3,Manufacturer#3,4-NOT SPECIFIED,1,FURNITURE,SHIP,1,0.02,1993-10-02,1993-11-30,1993-11-03,1993-11-30,2,58289.01
F,TAKE BACK RETURN,3,Manufacturer#3,5-LOW,2,BUILDING,TRUCK,4,0.03,1995-03-06,1995-05-13,1995-04-16,1995-05-08,1,5505.88
F,DELIVER IN PERSON,0,Manufacturer#2,5-LOW,2,BUILDING,AIR,1,0.02,1995-03-06,1995-05-06,1995-05-12,1995-05-18,1,44455.04
F,COLLECT COD,4,Manufacturer#2,5-LOW,2,BUILDING,MAIL,2,0.06,1995-03-06,1995-04-25,1995-04-11,1995-04-21,1,71054.88
F,COLLECT COD,1,Manufacturer#2,5-LOW,2,BUILDING,REG AIR,3,0.08,1995-03-06,1995-04-24,1995-06-14,1995-06-18,3,25641.36
F,COLLECT COD,2,Manufacturer#3,1-URGENT,3,FURNITURE,SHIP,1,0.08,1992-09-03,1992-10-17,1992-10-25,1992-11-19,1,963.06
F,TAKE BACK RETURN,2,Manufacturer#1,1-URGENT,3,FURNITURE,MAIL,4,0.01,1992-09-03,1992-10-04,1992-09-23,1992-10-09,1,11063.64
F,COLLECT COD,0,Manufacturer#3,1-URGENT,3,FURNITURE,AIR,5,0.06,1992-09-03,1992-11-10,1992-10-05,1992-10-28,2,38522.4
F,DELIVER IN PERSON,4,Manufacturer#4,1-URGENT,3,FURNITURE,FOB,2,0.04,1992-09-03,1992-10-03,1992-09-30,1992-10-17,2,17463.9
F,NONE,2,Manufacturer#2,1-URGENT,3,FURNITURE,AIR,3,0,1992-09-03,1992-11-26,1992-10-16,1992-11-08,2,15472.96
O,DELIVER IN PERSON,3,Manufacturer#4,4-NOT SPECIFIED,2,AUTOMOBILE,REG AIR,1,0.04,1997-11-19,1998-01-17,1997-11-20,1997-12-12,0,9724.32
O,TAKE BACK RETURN,4,Manufacturer#2,4-NOT SPECIFIED,2,AUTOMOBILE,TRUCK,4,0.02,1997-11-19,1998-01-17,1998-03-15,1998-03-29,0,54203.8
O,COLLECT COD,0,Manufacturer#4,4-NOT SPECIFIED,2,AUTOMOBILE,RAIL,2,0.07,1997-11-19,1997-12-23,1997-12-27,1998-01-13,0,46739.59
O,NONE,0,Manufacturer#4,4-NOT SPECIFIED,2,AUTOMOBILE,FOB,3,0.01,1997-11-19,1997-12-31,1998-01-10,1998-01-12,0,59067.36
O,COLLECT COD,4,Manufacturer#2,4-NOT SPECIFIED,2,AUTOMOBILE,MAIL,6,0.07,1997-11-19,1998-01-16,1998-01-29,1998-02-24,0,75143.2
O,DELIVER IN PERSON,3,Manufacturer#2,4-NOT SPECIFIED,2,AUTOMOBILE,MAIL,5,0.03,1997-11-19,1997-12-27,1998-03-15,1998-04-10,0,16902.93
O,DELIVER IN PERSON,2,Manufacturer#4,1-URGENT,1,FURNITURE,FOB,3,0.02,1996-02-08,1996-04-30,1996-03-05,1996-03-30,0,20031.45
O,TAKE BACK RETURN,3,Manufacturer#3,1-URGENT,1,FURNITURE,RAIL,6,0.04,1996-02-08,1996-04-02,1996-05-29,1996-06-25,0,59733.9
O,COLLECT COD,0,Manufacturer#3,1-URGENT,1,FURNITURE,SHIP,4,0.08,1996-02-08,1996-03-18,1996-02-20,1996-03-14,0,64219.68
O,TAKE BACK RETURN,3,Manufacturer#5,1-URGENT,1,FURNITURE,FOB,5,0,1996-02-08,1996-04-22,1996-02-27,1996-03-06,0,42450.54
O,COLLECT COD,1,Manufacturer#2,1-URGENT,1,FURNITURE,AIR,1,0.05,1996-02-08,1996-03-18,1996-02-24,1996-03-20,0,38958
O,DELIVER IN PERSON,3,Manufacturer#4,1-URGENT,1,FURNITURE,REG AIR,2,0.03,1996-02-08,1996-03-15,1996-03-16,1996-04-10,0,2024.22
O,COLLECT COD,2,Manufacturer#4,5-LOW,0,AUTOMOBILE,AIR,2,0.03,1997-10-02,1997-12-28,1998-01-05,1998-01-11,0,6822.3
O,TAKE BACK RETURN,4,Manufacturer#3,5-LOW,0,AUTOMOBILE,AIR,1,0.06,1997-10-02,1997-11-12,1998-01-24,1998-02-14,0,36700.87
O,NONE,2,Manufacturer#5,4-NOT SPECIFIED,1,BUILDING,FOB,1,0.04,1997-12-23,1998-03-02,1998-03-03,1998-03-08,0,6578.96
F,TAKE BACK RETURN,1,Manufacturer#1,2-HIGH,3,MACHINERY,TRUCK,2,0.03,1992-03-04,1992-05-15,1992-05-12,1992-05-21,1,56283.2
F,NONE,3,Manufacturer#3,2-HIGH,3,MACHINERY,FOB,1,0.03,1992-03-04,1992-04-21,1992-04-20,1992-04-26,2,45616.64
F,COLLECT COD,1,Manufacturer#2,2-HIGH,3,MACHINERY,AIR,5,0.06,1992-03-04,1992-05-24,1992-06-07,1992-06-11,2,15199.92
F,DELIVER IN PERSON,3,Manufacturer#4,2-HIGH,3,MACHINERY,SHIP,3,0.03,1992-03-04,1992-04-19,1992-06-30,1992-07-22,2,32866.05
F,DELIVER IN PERSON,2,Manufacturer#2,2-HIGH,3,MACHINERY,RAIL,6,0.07,1992-03-04,1992-04-12,1992-03-11,1992-03-13,2,36579.9
F,NONE,3,Manufacturer#3,2-HIGH,3,MACHINERY,FOB,4,0.06,1992-03-04,1992-05-01,1992-04-01,1992-04-30,2,44451.6
F,TAKE BACK RETURN,3,Manufacturer#4,4-NOT SPECIFIED,1,HOUSEHOLD,FOB,1,0.07,1993-11-24,1994-01-16,1993-12-30,1994-01-21,2,49135.8
F,DELIVER IN PERSON,1,Manufacturer#4,4-NOT SPECIFIED,1,HOUSEHOLD,AIR,5,0.04,1993-11-24,1994-01-31,1993-12-04,1993-12-20,1,48681.6
F,COLLECT COD,1,Manufacturer#1,4-NOT SPECIFIED,1,HOUSEHOLD,SHIP,6,0.03,1993-11-24,1994-02-09,1993-12-29,1994-01-20,1,42595
F,DELIVER IN PERSON,2,Manufacturer#1,4-NOT SPECIFIED,1,HOUSEHOLD,AIR,4,0.08,1993-11-24,1994-02-07,1994-03-14,1994-03-18,1,19121
F,DELIVER IN PERSON,2,Manufacturer#2,4-NOT SPECIFIED,1,HOUSEHOLD,AIR,2,0.02,1993-11-24,1993-12-29,1994-02-06,1994-03-04,2,22704.48
F,TAKE BACK RETURN,1,Manufacturer#5,4-NOT SPECIFIED,1,HOUSEHOLD,REG AIR,3,0.03,1993-11-24,1994-02-15,1994-01-06,1994-01-28,1,18640.52
O,DELIVER IN PERSON,0,Manufacturer#2,2-HIGH,4,HOUSEHOLD,SHIP,2,0.05,1997-05-22,1997-06-28,1997-05-28,1997-06-04,0,78729.99
O,TAKE BACK RETURN,4,Manufacturer#4,2-HIGH,4,HOUSEHOLD,AIR,1,0.01,1997-05-22,1997-07-02,1997-07-14,1997-07-15,0,11573.65
P,COLLECT COD,0,Manufacturer#5,5-LOW,2,BUILDING,AIR,5,0.07,1995-03-10,1995-04-17,1995-07-02,1995-07-22,0,30257.79
P,NONE,1,Manufacturer#4,5-LOW,2,BUILDING,AIR,2,0,1995-03-10,1995-05-05,1995-03-18,1995-03-28,2,29200.29
P,DELIVER IN PERSON,1,Manufacturer#1,5-LOW,2,BUILDING,TRUCK,1,0,1995-03-10,1995-05-31,1995-06-23,1995-06-26,0,30270.76
P,TAKE BACK RETURN,2,Manufacturer#4,5-LOW,2,BUILDING,AIR,3,0.05,1995-03-10,1995-04-13,1995-05-10,1995-06-01,1,68399.64
P,COLLECT COD,3,Manufacturer#3,5-LOW,2,BUILDING,FOB,4,0,1995-03-10,1995-06-02,1995-06-30,1995-07-18,0,1135.23
F,NONE,0,Manufacturer#4,2-HIGH,4,BUILDING,MAIL,3,0.05,1993-08-21,1993-11-07,1993-09-11,1993-09-16,2,53814.09
F,COLLECT COD,4,Manufacturer#2,2-HIGH,4,BUILDING,FOB,1,0.01,1993-08-21,1993-10-13,1993-10-08,1993-10-14,2,25981.74
F,COLLECT COD,1,Manufacturer#3,2-HIGH,4,BUILDING,AIR,4,0.08,1993-08-21,1993-10-19,1993-11-25,1993-12-23,2,29509.11
F,TAKE BACK RETURN,2,Manufacturer#2,2-HIGH,4,BUILDING,RAIL,2,0.06,1993-08-21,1993-11-12,1993-08-28,1993-09-18,1,59815.8
F,NONE,1,Manufacturer#3,2-HIGH,4,BUILDING,AIR,5,0.02,1993-08-21,1993-10-07,1993-11-27,1993-12-27,2,40759.16
F,COLLECT COD,1,Manufacturer#3,4-NOT SPECIFIED,2,FURNITURE,MAIL,2,0.05,1993-06-28,1993-08-03,1993-09-23,1993-10-13,1,7460.04
F,DELIVER IN PERSON,3,Manufacturer#2,4-NOT SPECIFIED,2,FURNITURE,RAIL,4,0.08,1993-06-28,1993-08-02,1993-09-12,1993-09-17,2,16235.85
F,TAKE BACK RETURN,4,Manufacturer#5,4-NOT SPECIFIED,2,FURNITURE,REG AIR,1,0.08,1993-06-28,1993-08-01,1993-09-02,1993-10-01,1,48212.46
F,TAKE BACK RETURN,2,Manufacturer#5,4-NOT SPECIFIED,2,FURNITURE,RAIL,5,0.06,1993-06-28,1993-08-27,1993-07-30,1993-08-27,1,10428.44
F,TAKE BACK RETURN,4,Manufacturer#1,4-NOT SPECIFIED,2,FURNITURE,AIR,3,0.04,1993-06-28,1993-08-07,1993-07-07,1993-08-06,1,32314.56
O,TAKE BACK RETURN,2,Manufacturer#2,3-MEDIUM,1,HOUSEHOLD,FOB,1,0.07,1998-01-08,1998-03-03,1998-03-27,1998-04-09,0,43336.2
O,COLLECT COD,2,Manufacturer#3,3-MEDIUM,1,HOUSEHOLD,RAIL,3,0,1998-01-08,1998-03-01,1998-02-06,1998-02-17,0,32899.36
O,COLLECT COD,0,Manufacturer#5,3-MEDIUM,1,HOUSEHOLD,SHIP,2,0.04,1998-01-08,1998-02-25,1998-03-02,1998-03-25,0,1105.2
F,NONE,0,Manufacturer#2,5-LOW,2,MACHINERY,SHIP,1,0.06,1994-10-12,1994-11-20,1994-11-02,1994-11-22,2,7973.45
F,TAKE BACK RETURN,3,Manufacturer#3,5-LOW,2,MACHINERY,FOB,4,0.08,1994-10-12,1994-12-06,1994-12-07,1994-12-18,1,47633.06
F,TAKE BACK RETURN,2,Manufacturer#3,5-LOW,2,MACHINERY,MAIL,6,0.05,1994-10-12,1994-12-25,1995-01-17,1995-01-30,1,26683.05
F,NONE,1,Manufacturer#5,5-LOW,2,MACHINERY,REG AIR,2,0.01,1994-10-12,1994-11-17,1995-01-18,1995-02-04,2,86759.18
F,NONE,4,Manufacturer#3,5-LOW,2,MACHINERY,RAIL,3,0.01,1994-10-12,1994-12-09,1994-11-09,1994-11-20,1,66029.6
F,COLLECT COD,3,Manufacturer#4,5-LOW,2,MACHINERY,RAIL,5,0.05,1994-10-12,1994-12-08,1994-12-11,1995-01-09,2,19972.05
O,NONE,2,Manufacturer#4,4-NOT SPECIFIED,2,MACHINERY,AIR,2,0.01,1996-05-24,1996-08-03,1996-07-26,1996-08-16,0,27407.97
O,DELIVER IN PERSON,0,Manufacturer#2,4-NOT SPECIFIED,2,MACHINERY,MAIL,3,0.06,1996-05-24,1996-08-12,1996-08-04,1996-09-03,0,40632.68
O,DELIVER IN PERSON,3,Manufacturer#1,4-NOT SPECIFIED,2,MACHINERY,RAIL,4,0.05,1996-05-24,1996-07-09,1996-06-28,1996-07-20,0,42057.36
O,COLLECT COD,1,Manufacturer#5,4-NOT SPECIFIED,2,MACHINERY,MAIL,1,0.08,1996-05-24,1996-07-27,1996-09-20,1996-10-16,0,24506.18
O,NONE,3,Manufacturer#2,4-NOT SPECIFIED,1,BUILDING,REG AIR,5,0.01,1996-02-10,1996-03-25,1996-02-13,1996-03-14,0,65217.88
O,TAKE BACK RETURN,4,Manufacturer#5,4-NOT SPECIFIED,1,BUILDING,SHIP,7,0.06,1996-02-10,1996-03-22,1996-04-09,1996-05-07,0,11727.76
O,DELIVER IN PERSON,2,Manufacturer#4,4-NOT SPECIFIED,1,BUILDING,MAIL,1,0,1996-02-10,1996-04-04,1996-05-15,1996-06-14,0,60006.07
O,TAKE BACK RETURN,1,Manufacturer#3,4-NOT SPECIFIED,1,BUILDING,TRUCK,3,0.06,1996-02-10,1996-03-14,1996-02-15,1996-03-14,0,56466.48
O,TAKE BACK RETURN,1,Manufacturer#2,4-NOT SPECIFIED,1,BUILDING,AIR,2,0.05,1996-02-10,1996-04-26,1996-04-09,1996-05-09,0,24852.25
O,NONE,3,Manufacturer#3,4-NOT SPECIFIED,1,BUILDING,AIR,6,0.08,1996-02-10,1996-04-17,1996-04-05,1996-04-15,0,9892.71
O,NONE,2,Manufacturer#2,4-NOT SPECIFIED,1,BUILDING,SHIP,4,0.02,1996-02-10,1996-04-30,1996-02-16,1996-02-27,0,55644
