o_orderstatus,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,o_orderdate,l_commitdate,l_shipdate,l_receiptdate,groupcol,aggcol
F,NONE,2,Manufacturer#3,5-LOW,2,MACHINERY,TRUCK,3,0.04,1994-09-13,1994-12-06,1994-11-25,1994-12-12,1,1
F,TAKE BACK RETURN,1,Manufacturer#4,5-LOW,2,MACHINERY,FOB,1,0.06,1994-09-13,1994-12-09,1994-11-25,1994-12-13,1,1
F,TAKE BACK RETURN,0,Manufacturer#1,5-LOW,2,MACHINERY,REG AIR,2,0.03,1994-09-13,1994-11-25,1994-11-11,1994-11-12,1,1
F,COLLECT COD,4,Manufacturer#1,2-HIGH,1,MACHINERY,AIR,1,0.02,1994-10-12,1994-11-21,1995-01-21,1995-02-06,1,1
F,COLLECT COD,2,Manufacturer#2,2-HIGH,1,MACHINERY,AIR,3,0.05,1994-10-12,1995-01-10,1994-11-28,1994-12-25,1,1
F,DELIVER IN PERSON,4,Manufacturer#5,2-HIGH,1,MACHINERY,TRUCK,5,0.05,1994-10-12,1994-11-19,1995-01-30,1995-02-22,1,1
F,NONE,0,Manufacturer#3,2-HIGH,1,MACHINERY,AIR,6,0.03,1994-10-12,1994-12-12,1995-01-24,1995-02-05,2,1
F,NONE,4,Manufacturer#4,2-HIGH,1,MACHINERY,TRUCK,4,0,1994-10-12,1994-12-09,1995-01-02,1995-01-22,2,1
F,TAKE BACK RETURN,4,Manufacturer#3,2-HIGH,1,MACHINERY,TRUCK,2,0.07,1994-10-12,1994-11-23,1994-11-26,1994-12-09,1,1
O,COLLECT COD,2,Manufacturer#4,2-HIGH,1,BUILDING,AIR,3,0.06,1995-08-17,1995-10-24,1995-10-25,1995-11-09,0,1
O,DELIVER IN PERSON,4,Manufacturer#5,2-HIGH,1,BUILDING,MAIL,6,0.08,1995-08-17,1995-10-31,1995-10-21,1995-11-11,0,1
O,COLLECT COD,2,Manufacturer#4,2-HIGH,1,BUILDING,TRUCK,1,0.05,1995-08-17,1995-09-16,1995-12-16,1995-12-28,0,1
O,TAKE BACK RETURN,0,Manufacturer#3,2-HIGH,1,BUILDING,RAIL,5,0.03,1995-08-17,1995-09-23,1995-11-15,1995-12-15,0,1
O,COLLECT COD,3,Manufacturer#1,2-HIGH,1,BUILDING,MAIL,2,0.04,1995-08-17,1995-09-25,1995-10-12,1995-10-28,0,1
O,DELIVER IN PERSON,0,Manufacturer#3,2-HIGH,1,BUILDING,SHIP,4,0,1995-08-17,1995-09-18,1995-11-03,1995-11-15,0,1
F,DELIVER IN PERSON,3,Manufacturer#2,2-HIGH,2,FURNITURE,MAIL,1,0.06,1995-02-28,1995-04-28,1995-04-05,1995-05-03,1,1
F,COLLECT COD,4,Manufacturer#4,2-HIGH,2,FURNITURE,MAIL,2,0.05,1995-02-28,1995-05-23,1995-03-09,1995-04-06,2,1
O,COLLECT COD,0,Manufacturer#1,4-NOT SPECIFIED,1,BUILDING,REG AIR,5,0.04,1996-03-31,1996-05-03,1996-06-13,1996-06-16,0,1
O,NONE,1,Manufacturer#1,4-NOT SPECIFIED,1,BUILDING,MAIL,1,0.06,1996-03-31,1996-06-15,1996-07-12,1996-07-19,0,1
O,DELIVER IN PERSON,4,Manufacturer#2,4-NOT SPECIFIED,1,BUILDING,TRUCK,3,0,1996-03-31,1996-06-04,1996-05-19,1996-05-20,0,1
O,NONE,1,Manufacturer#4,4-NOT SPECIFIED,1,BUILDING,MAIL,4,0.06,1996-03-31,1996-05-08,1996-06-04,1996-06-26,0,1
O,TAKE BACK RETURN,0,Manufacturer#4,4-NOT SPECIFIED,1,BUILDING,MAIL,2,0.04,1996-03-31,1996-06-22,1996-04-06,1996-04-20,0,1
F,DELIVER IN PERSON,3,Manufacturer#4,1-URGENT,3,AUTOMOBILE,FOB,2,0.05,1995-01-03,1995-02-21,1995-03-30,1995-04-12,1,1
F,TAKE BACK RETURN,0,Manufacturer#4,1-URGENT,3,AUTOMOBILE,AIR,1,0.08,1995-01-03,1995-03-21,1995-04-05,1995-04-26,1,1
F,DELIVER IN PERSON,2,Manufacturer#1,1-URGENT,3,AUTOMOBILE,MAIL,3,0.06,1995-01-03,1995-03-27,1995-02-19,1995-03-01,1,1
F,NONE,4,Manufacturer#1,1-URGENT,3,AUTOMOBILE,RAIL,4,0,1995-01-03,1995-03-15,1995-02-07,1995-03-02,2,1
F,NONE,3,Manufacturer#2,1-URGENT,3,AUTOMOBILE,REG AIR,5,0.06,1995-01-03,1995-03-30,1995-02-19,1995-03-02,2,1
F,DELIVER IN PERSON,0,Manufacturer#1,5-LOW,1,MACHINERY,TRUCK,2,0.08,1994-05-25,1994-08-16,1994-09-23,1994-10-22,1,1
F,TAKE BACK RETURN,2,Manufacturer#4,5-LOW,1,MACHINERY,RAIL,4,0.08,1994-05-25,1994-07-28,1994-06-15,1994-07-10,1,1
F,NONE,1,Manufacturer#2,5-LOW,1,MACHINERY,MAIL,3,0.07,1994-05-25,1994-07-25,1994-08-08,1994-08-19,1,1
F,DELIVER IN PERSON,0,Manufacturer#5,5-LOW,1,MACHINERY,SHIP,1,0.04,1994-05-25,1994-07-04,1994-06-24,1994-07-20,2,1
F,DELIVER IN PERSON,0,Manufacturer#4,5-LOW,1,MACHINERY,RAIL,5,0.05,1994-05-25,1994-08-21,1994-09-10,1994-10-10,2,1
F,COLLECT COD,3,Manufacturer#4,3-MEDIUM,0,AUTOMOBILE,TRUCK,6,0.01,1993-11-30,1994-02-28,1993-12-03,1993-12-12,1,1
F,COLLECT COD,0,Manufacturer#5,3-MEDIUM,0,AUTOMOBILE,REG AIR,1,0.07,1993-11-30,1994-01-17,1994-02-20,1994-03-04,1,1
F,TAKE BACK RETURN,1,Manufacturer#5,3-MEDIUM,0,AUTOMOBILE,FOB,2,0.06,1993-11-30,1993-12-31,1994-02-07,1994-02-08,1,1
F,DELIVER IN PERSON,0,Manufacturer#5,3-MEDIUM,0,AUTOMOBILE,MAIL,3,0.07,1993-11-30,1994-01-11,1994-03-07,1994-03-31,2,1
F,DELIVER IN PERSON,4,Manufacturer#4,3-MEDIUM,0,AUTOMOBILE,REG AIR,5,0.05,1993-11-30,1994-01-05,1994-01-22,1994-02-07,1,1
F,NONE,3,Manufacturer#4,3-MEDIUM,0,AUTOMOBILE,TRUCK,7,0.07,1993-11-30,1994-02-17,1994-01-20,1994-02-16,1,1
F,COLLECT COD,3,Manufacturer#3,3-MEDIUM,0,AUTOMOBILE,MAIL,4,0.08,1993-11-30,1994-02-21,1993-12-14,1994-01-02,2,1
O,DELIVER IN PERSON,4,Manufacturer#3,2-HIGH,1,AUTOMOBILE,RAIL,1,0.04,1995-12-25,1996-02-01,1996-04-21,1996-04-25,0,1
O,COLLECT COD,2,Manufacturer#2,3-MEDIUM,2,BUILDING,SHIP,1,0.04,1996-06-25,1996-08-11,1996-07-24,1996-08-02,0,1
F,TAKE BACK RETURN,1,Manufacturer#5,1-URGENT,2,FURNITURE,MAIL,4,0.08,1993-06-26,1993-08-19,1993-10-18,1993-11-02,1,1
F,NONE,0,Manufacturer#5,1-URGENT,2,FURNITURE,SHIP,6,0.06,1993-06-26,1993-09-02,1993-08-14,1993-08-20,2,1
F,NONE,0,Manufacturer#1,1-URGENT,2,FURNITURE,FOB,1,0.06,1993-06-26,1993-08-10,1993-08-10,1993-09-01,1,1
F,TAKE BACK RETURN,2,Manufacturer#1,1-URGENT,2,FURNITURE,AIR,2,0.06,1993-06-26,1993-09-19,1993-09-04,1993-09-12,2,1
F,NONE,3,Manufacturer#5,1-URGENT,2,FURNITURE,RAIL,3,0.05,1993-06-26,1993-07-31,1993-10-16,1993-11-03,1,1
F,NONE,1,Manufacturer#3,1-URGENT,2,FURNITURE,SHIP,5,0.05,1993-06-26,1993-09-22,1993-10-16,1993-10-22,1,1
F,TAKE BACK RETURN,4,Manufacturer#5,5-LOW,3,MACHINERY,MAIL,1,0.05,1995-01-03,1995-03-11,1995-04-26,1995-05-07,1,1
O,TAKE BACK RETURN,1,Manufacturer#5,2-HIGH,4,FURNITURE,SHIP,2,0.06,1996-09-03,1996-10-05,1996-09-18,1996-09-27,0,1
O,DELIVER IN PERSON,0,Manufacturer#5,2-HIGH,4,FURNITURE,FOB,1,0,1996-09-03,1996-10-21,1996-12-20,1996-12-27,0,1
O,TAKE BACK RETURN,2,Manufacturer#4,2-HIGH,4,FURNITURE,RAIL,3,0.06,1996-09-03,1996-11-03,1996-10-10,1996-10-21,0,1
F,TAKE BACK RETURN,0,Manufacturer#1,5-LOW,2,AUTOMOBILE,MAIL,6,0.05,1992-05-05,1992-06-28,1992-07-18,1992-08-01,2,1
F,DELIVER IN PERSON,3,Manufacturer#4,5-LOW,2,AUTOMOBILE,MAIL,2,0.03,1992-05-05,1992-06-11,1992-08-16,1992-08-23,2,1
F,DELIVER IN PERSON,1,Manufacturer#5,5-LOW,2,AUTOMOBILE,REG AIR,5,0.07,1992-05-05,1992-07-12,1992-06-11,1992-06-23,2,1
F,TAKE BACK RETURN,3,Manufacturer#5,5-LOW,2,AUTOMOBILE,SHIP,4,0.01,1992-05-05,1992-06-16,1992-06-19,1992-07-12,2,1
F,NONE,0,Manufacturer#2,5-LOW,2,AUTOMOBILE,RAIL,3,0.08,1992-05-05,1992-06-06,1992-07-18,1992-07-28,2,1
F,DELIVER IN PERSON,1,Manufacturer#1,5-LOW,2,AUTOMOBILE,SHIP,1,0.04,1992-05-05,1992-07-05,1992-08-01,1992-08-02,2,1
O,DELIVER IN PERSON,0,Manufacturer#5,5-LOW,1,MACHINERY,RAIL,2,0.01,1996-06-09,1996-07-15,1996-09-07,1996-09-18,0,1
O,NONE,2,Manufacturer#1,5-LOW,1,MACHINERY,TRUCK,3,0.04,1996-06-09,1996-07-15,1996-08-08,1996-08-29,0,1
O,TAKE BACK RETURN,0,Manufacturer#2,5-LOW,1,MACHINERY,AIR,1,0.06,1996-06-09,1996-08-07,1996-09-15,1996-09-26,0,1
O,DELIVER IN PERSON,1,Manufacturer#4,5-LOW,1,MACHINERY,RAIL,4,0.07,1996-06-09,1996-07-25,1996-06-23,1996-07-17,0,1
O,COLLECT COD,3,Manufacturer#5,1-URGENT,3,AUTOMOBILE,SHIP,1,0.08,1997-10-18,1998-01-16,1997-10-28,1997-11-12,0,1
O,TAKE BACK RETURN,3,Manufacturer#2,1-URGENT,3,AUTOMOBILE,MAIL,2,0.04,1997-10-18,1997-12-29,1998-01-10,1998-01-21,0,1
O,DELIVER IN PERSON,4,Manufacturer#4,1-URGENT,3,AUTOMOBILE,AIR,3,0.08,1997-10-18,1997-12-13,1998-01-15,1998-02-05,0,1
F,COLLECT COD,3,Manufacturer#3,2-HIGH,0,BUILDING,TRUCK,2,0.07,1992-03-30,1992-06-07,1992-05-01,1992-05-29,1,1
F,NONE,2,Manufacturer#5,2-HIGH,0,BUILDING,REG AIR,1,0.01,1992-03-30,1992-06-07,1992-05-05,1992-05-06,1,1
F,TAKE BACK RETURN,1,Manufacturer#2,2-HIGH,0,BUILDING,MAIL,3,0.05,1992-03-30,1992-05-16,1992-04-10,1992-04-26,1,1
O,TAKE BACK RETURN,4,Manufacturer#3,2-HIGH,3,MACHINERY,AIR,1,0.07,1995-11-04,1995-12-14,1996-01-08,1996-02-06,0,1
O,NONE,3,Manufacturer#3,2-HIGH,3,MACHINERY,TRUCK,2,0.08,1995-11-04,1996-02-02,1995-12-02,1995-12-19,0,1
F,NONE,2,Manufacturer#5,4-NOT SPECIFIED,2,AUTOMOBILE,AIR,1,0.05,1992-03-08,1992-04-07,1992-06-02,1992-07-02,2,1
O,COLLECT COD,1,Manufacturer#3,1-URGENT,4,FURNITURE,RAIL,3,0,1997-01-31,1997-04-08,1997-04-16,1997-05-16,0,1
O,TAKE BACK RETURN,2,Manufacturer#5,1-URGENT,4,FURNITURE,MAIL,5,0,1997-01-31,1997-04-15,1997-05-13,1997-05-17,0,1
O,COLLECT COD,1,Manufacturer#4,1-URGENT,4,FURNITURE,TRUCK,1,0.06,1997-01-31,1997-03-03,1997-05-08,1997-05-20,0,1
O,DELIVER IN PERSON,4,Manufacturer#4,1-URGENT,4,FURNITURE,REG AIR,6,0,1997-01-31,1997-04-30,1997-04-09,1997-04-16,0,1
O,COLLECT COD,0,Manufacturer#5,1-URGENT,4,FURNITURE,MAIL,2,0.03,1997-01-31,1997-03-26,1997-05-26,1997-06-03,0,1
O,NONE,3,Manufacturer#4,1-URGENT,4,FURNITURE,AIR,4,0.06,1997-01-31,1997-03-20,1997-02-01,1997-02-24,0,1
F,COLLECT COD,0,Manufacturer#1,2-HIGH,4,MACHINERY,SHIP,1,0.04,1993-03-28,1993-05-29,1993-07-04,1993-07-15,1,1
F,DELIVER IN PERSON,0,Manufacturer#5,4-NOT SPECIFIED,1,HOUSEHOLD,MAIL,2,0.05,1992-11-07,1993-01-14,1992-12-09,1992-12-24,2,1
F,NONE,3,Manufacturer#4,4-NOT SPECIFIED,1,HOUSEHOLD,MAIL,5,0.08,1992-11-07,1992-12-18,1992-12-10,1993-01-02,2,1
F,DELIVER IN PERSON,0,Manufacturer#1,4-NOT SPECIFIED,1,HOUSEHOLD,MAIL,3,0.01,1992-11-07,1993-01-19,1992-12-27,1993-01-13,2,1
F,TAKE BACK RETURN,4,Manufacturer#4,4-NOT SPECIFIED,1,HOUSEHOLD,SHIP,1,0.08,1992-11-07,1993-01-31,1993-02-10,1993-02-12,2,1
F,COLLECT COD,0,Manufacturer#4,4-NOT SPECIFIED,1,HOUSEHOLD,FOB,4,0.05,1992-11-07,1993-01-27,1992-12-04,1992-12-29,2,1
O,TAKE BACK RETURN,1,Manufacturer#3,4-NOT SPECIFIED,2,AUTOMOBILE,MAIL,3,0.06,1995-10-24,1995-12-12,1996-01-15,1996-02-06,0,1
O,COLLECT COD,0,Manufacturer#1,4-NOT SPECIFIED,2,AUTOMOBILE,MAIL,4,0.01,1995-10-24,1996-01-18,1996-02-14,1996-02-27,0,1
O,TAKE BACK RETURN,0,Manufacturer#4,4-NOT SPECIFIED,2,AUTOMOBILE,SHIP,1,0.02,1995-10-24,1996-01-14,1995-11-13,1995-12-09,0,1
O,NONE,2,Manufacturer#5,4-NOT SPECIFIED,2,AUTOMOBILE,RAIL,2,0.08,1995-10-24,1995-12-03,1996-02-11,1996-02-27,0,1
F,NONE,3,Manufacturer#5,4-NOT SPECIFIED,3,BUILDING,RAIL,7,0.06,1992-08-17,1992-10-03,1992-11-24,1992-12-06,2,1
F,TAKE BACK RETURN,2,Manufacturer#5,4-NOT SPECIFIED,3,BUILDING,AIR,4,0.03,1992-08-17,1992-10-28,1992-11-27,1992-12-08,2,1
F,COLLECT COD,2,Manufacturer#3,4-NOT SPECIFIED,3,BUILDING,MAIL,1,0.04,1992-08-17,1992-10-08,1992-08-26,1992-09-07,2,1
F,DELIVER IN PERSON,2,Manufacturer#1,4-NOT SPECIFIED,3,BUILDING,TRUCK,2,0.06,1992-08-17,1992-11-05,1992-10-26,1992-11-12,1,1
F,NONE,0,Manufacturer#1,4-NOT SPECIFIED,3,BUILDING,SHIP,3,0.07,1992-08-17,1992-11-12,1992-12-06,1992-12-10,2,1
F,TAKE BACK RETURN,1,Manufacturer#3,4-NOT SPECIFIED,3,BUILDING,TRUCK,6,0,1992-08-17,1992-10-05,1992-10-05,1992-10-19,2,1
F,NONE,2,Manufacturer#4,4-NOT SPECIFIED,3,BUILDING,TRUCK,5,0.08,1992-08-17,1992-09-23,1992-10-25,1992-11-21,1,1
O,COLLECT COD,2,Manufacturer#3,4-NOT SPECIFIED,1,AUTOMOBILE,MAIL,6,0.01,1996-06-23,1996-08-18,1996-07-21,1996-07-30,0,1
O,NONE,2,Manufacturer#4,4-NOT SPECIFIED,1,AUTOMOBILE,AIR,1,0.03,1996-06-23,1996-08-08,1996-09-25,1996-10-18,0,1
O,COLLECT COD,1,Manufacturer#1,4-NOT SPECIFIED,1,AUTOMOBILE,REG AIR,4,0.03,1996-06-23,1996-07-27,1996-10-07,1996-10-14,0,1
O,TAKE BACK RETURN,2,Manufacturer#1,4-NOT SPECIFIED,1,AUTOMOBILE,REG AIR,5,0.04,1996-06-23,1996-09-13,1996-07-15,1996-07-22,0,1
O,NONE,3,Manufacturer#3,4-NOT SPECIFIED,1,AUTOMOBILE,TRUCK,3,0.06,1996-06-23,1996-08-02,1996-10-07,1996-10-30,0,1
O,COLLECT COD,1,Manufacturer#3,4-NOT SPECIFIED,1,AUTOMOBILE,RAIL,2,0.07,1996-06-23,1996-07-26,1996-09-01,1996-09-21,0,1
F,DELIVER IN PERSON,3,Manufacturer#5,5-LOW,3,AUTOMOBILE,SHIP,5,0.03,1994-12-29,1995-03-16,1995-02-18,1995-03-08,1,1
F,TAKE BACK RETURN,1,Manufacturer#1,5-LOW,3,AUTOMOBILE,MAIL,4,0.03,1994-12-29,1995-02-06,1995-01-07,1995-01-14,1,1
F,NONE,0,Manufacturer#3,5-LOW,3,AUTOMOBILE,TRUCK,3,0.05,1994-12-29,1995-01-29,1995-04-02,1995-04-17,1,1
F,DELIVER IN PERSON,2,Manufacturer#4,5-LOW,3,AUTOMOBILE,RAIL,2,0.02,1994-12-29,1995-02-28,1995-02-16,1995-03-06,1,1
F,TAKE BACK RETURN,3,Manufacturer#5,5-LOW,3,AUTOMOBILE,REG AIR,1,0.01,1994-12-29,1995-03-28,1995-04-20,1995-05-11,2,1
F,DELIVER IN PERSON,2,Manufacturer#3,5-LOW,3,HOUSEHOLD,SHIP,1,0.05,1992-03-30,1992-06-24,1992-06-28,1992-07-19,2,1
F,COLLECT COD,2,Manufacturer#1,5-LOW,3,HOUSEHOLD,SHIP,3,0.05,1992-03-30,1992-05-08,1992-04-11,1992-04-12,2,1
F,TAKE BACK RETURN,1,Manufacturer#5,5-LOW,3,HOUSEHOLD,SHIP,2,0.04,1992-03-30,1992-06-16,1992-07-14,1992-07-19,1,1
F,COLLECT COD,1,Manufacturer#5,2-HIGH,2,BUILDING,AIR,1,0.03,1994-06-10,1994-08-14,1994-10-05,1994-10-10,1,1
F,TAKE BACK RETURN,3,Manufacturer#3,2-HIGH,3,AUTOMOBILE,RAIL,4,0.01,1992-08-07,1992-10-30,1992-08-30,1992-09-13,2,1
F,DELIVER IN PERSON,0,Manufacturer#3,2-HIGH,3,AUTOMOBILE,RAIL,1,0.08,1992-08-07,1992-10-04,1992-09-21,1992-10-05,1,1
F,NONE,2,Manufacturer#2,2-HIGH,3,AUTOMOBILE,RAIL,6,0.07,1992-08-07,1992-11-03,1992-09-12,1992-10-05,1,1
F,COLLECT COD,1,Manufacturer#4,2-HIGH,3,AUTOMOBILE,AIR,3,0.05,1992-08-07,1992-10-12,1992-08-14,1992-09-08,2,1
F,TAKE BACK RETURN,2,Manufacturer#5,2-HIGH,3,AUTOMOBILE,RAIL,5,0.07,1992-08-07,1992-10-24,1992-09-06,1992-09-12,1,1
F,COLLECT COD,3,Manufacturer#3,2-HIGH,3,AUTOMOBILE,FOB,2,0.07,1992-08-07,1992-11-05,1992-09-30,1992-10-08,2,1
F,TAKE BACK RETURN,0,Manufacturer#4,4-NOT SPECIFIED,0,FURNITURE,REG AIR,2,0.02,1993-08-23,1993-11-21,1993-09-27,1993-10-22,2,1
F,TAKE BACK RETURN,0,Manufacturer#1,4-NOT SPECIFIED,0,FURNITURE,AIR,1,0.06,1993-08-23,1993-10-16,1993-11-10,1993-11-24,2,1
O,DELIVER IN PERSON,3,Manufacturer#1,4-NOT SPECIFIED,3,MACHINERY,RAIL,2,0.01,1996-09-19,1996-12-09,1996-12-24,1997-01-15,0,1
O,NONE,4,Manufacturer#1,4-NOT SPECIFIED,3,MACHINERY,REG AIR,1,0.07,1996-09-19,1996-12-10,1996-12-05,1996-12-26,0,1
O,COLLECT COD,3,Manufacturer#1,2-HIGH,1,FURNITURE,TRUCK,1,0.03,1998-06-07,1998-07-14,1998-07-24,1998-08-11,0,1
O,DELIVER IN PERSON,4,Manufacturer#4,2-HIGH,1,FURNITURE,SHIP,4,0.07,1998-06-07,1998-07-20,1998-07-08,1998-07-10,0,1
O,DELIVER IN PERSON,1,Manufacturer#1,2-HIGH,1,FURNITURE,TRUCK,3,0.04,1998-06-07,1998-08-06,1998-07-26,1998-08-13,0,1
O,NONE,2,Manufacturer#3,2-HIGH,1,FURNITURE,TRUCK,6,0.08,1998-06-07,1998-08-01,1998-08-20,1998-09-13,0,1
O,TAKE BACK RETURN,1,Manufacturer#3,2-HIGH,1,FURNITURE,RAIL,2,0.01,1998-06-07,1998-07-09,1998-07-13,1998-07-20,0,1
F,DELIVER IN PERSON,2,Manufacturer#3,2-HIGH,1,FURNITURE,REG AIR,2,0.04,1994-03-28,1994-05-04,1994-05-05,1994-05-24,1,1
F,DELIVER IN PERSON,4,Manufacturer#4,2-HIGH,1,FURNITURE,TRUCK,1,0.05,1994-03-28,1994-06-09,1994-05-02,1994-05-31,1,1
F,DELIVER IN PERSON,3,Manufacturer#1,4-NOT SPECIFIED,3,AUTOMOBILE,FOB,3,0,1992-09-25,1992-12-18,1992-11-09,1992-11-25,2,1
F,DELIVER IN PERSON,3,Manufacturer#3,4-NOT SPECIFIED,3,AUTOMOBILE,TRUCK,2,0.07,1992-09-25,1992-12-12,1993-01-06,1993-01-16,2,1
F,DELIVER IN PERSON,4,Manufacturer#1,4-NOT SPECIFIED,3,AUTOMOBILE,MAIL,1,0.01,1992-09-25,1992-12-02,1992-11-23,1992-12-23,1,1
O,NONE,2,Manufacturer#4,2-HIGH,2,AUTOMOBILE,REG AIR,2,0.07,1995-12-26,1996-02-29,1996-04-04,1996-05-03,0,1
O,TAKE BACK RETURN,4,Manufacturer#5,2-HIGH,2,AUTOMOBILE,TRUCK,5,0.05,1995-12-26,1996-02-21,1996-01-05,1996-01-10,0,1
O,DELIVER IN PERSON,3,Manufacturer#3,2-HIGH,2,AUTOMOBILE,RAIL,3,0.08,1995-12-26,1996-02-06,1996-02-28,1996-03-22,0,1
O,NONE,3,Manufacturer#3,2-HIGH,2,AUTOMOBILE,FOB,1,0,1995-12-26,1996-02-04,1996-02-22,1996-02-28,0,1
O,NONE,1,Manufacturer#4,2-HIGH,2,AUTOMOBILE,AIR,4,0.01,1995-12-26,1996-03-08,1996-01-09,1996-01-20,0,1
F,TAKE BACK RETURN,4,Manufacturer#3,4-NOT SPECIFIED,0,AUTOMOBILE,SHIP,2,0.04,1992-08-01,1992-10-22,1992-09-03,1992-09-20,2,1
F,TAKE BACK RETURN,4,Manufacturer#2,4-NOT SPECIFIED,0,AUTOMOBILE,RAIL,1,0.08,1992-08-01,1992-09-17,1992-11-15,1992-11-27,1,1
F,NONE,3,Manufacturer#3,1-URGENT,1,BUILDING,RAIL,1,0.03,1992-04-23,1992-06-20,1992-08-02,1992-08-22,1,1
F,COLLECT COD,3,Manufacturer#4,2-HIGH,1,BUILDING,RAIL,2,0.03,1993-01-26,1993-03-11,1993-04-09,1993-04-19,1,1
F,NONE,3,Manufacturer#5,2-HIGH,1,BUILDING,TRUCK,3,0.03,1993-01-26,1993-04-02,1993-05-12,1993-06-01,2,1
F,TAKE BACK RETURN,3,Manufacturer#5,2-HIGH,1,BUILDING,AIR,4,0,1993-01-26,1993-03-06,1993-04-27,1993-04-30,1,1
F,TAKE BACK RETURN,2,Manufacturer#5,2-HIGH,1,BUILDING,RAIL,1,0.04,1993-01-26,1993-03-22,1993-04-25,1993-04-29,2,1
F,NONE,2,Manufacturer#4,3-MEDIUM,1,AUTOMOBILE,SHIP,3,0.01,1994-07-18,1994-09-15,1994-07-25,1994-08-02,1,1
F,TAKE BACK RETURN,2,Manufacturer#5,3-MEDIUM,1,AUTOMOBILE,AIR,4,0.05,1994-07-18,1994-10-04,1994-11-01,1994-11-04,2,1
F,NONE,4,Manufacturer#5,3-MEDIUM,1,AUTOMOBILE,FOB,2,0.02,1994-07-18,1994-09-09,1994-07-26,1994-08-12,2,1
F,NONE,0,Manufacturer#1,3-MEDIUM,1,AUTOMOBILE,AIR,1,0.02,1994-07-18,1994-08-21,1994-11-10,1994-11-22,2,1
O,NONE,3,Manufacturer#1,5-LOW,1,HOUSEHOLD,TRUCK,1,0.01,1997-07-04,1997-08-11,1997-08-19,1997-09-17,0,1
O,COLLECT COD,4,Manufacturer#2,5-LOW,1,HOUSEHOLD,MAIL,3,0.08,1997-07-04,1997-08-04,1997-10-06,1997-10-22,0,1
O,TAKE BACK RETURN,0,Manufacturer#4,5-LOW,1,HOUSEHOLD,MAIL,2,0,1997-07-04,1997-09-13,1997-08-30,1997-09-08,0,1
O,DELIVER IN PERSON,0,Manufacturer#2,5-LOW,1,HOUSEHOLD,SHIP,4,0.03,1997-07-04,1997-09-05,1997-08-28,1997-09-25,0,1
F,COLLECT COD,3,Manufacturer#3,4-NOT SPECIFIED,4,MACHINERY,FOB,3,0.05,1992-01-20,1992-03-24,1992-04-24,1992-04-29,2,1
F,COLLECT COD,3,Manufacturer#2,4-NOT SPECIFIED,4,MACHINERY,REG AIR,6,0.07,1992-01-20,1992-02-19,1992-04-23,1992-05-14,2,1
F,TAKE BACK RETURN,3,Manufacturer#4,4-NOT SPECIFIED,4,MACHINERY,AIR,5,0.04,1992-01-20,1992-04-16,1992-02-12,1992-02-21,2,1
F,DELIVER IN PERSON,1,Manufacturer#1,4-NOT SPECIFIED,4,MACHINERY,REG AIR,7,0.04,1992-01-20,1992-03-14,1992-04-21,1992-04-24,1,1
F,COLLECT COD,4,Manufacturer#1,4-NOT SPECIFIED,4,MACHINERY,REG AIR,4,0.05,1992-01-20,1992-03-27,1992-02-15,1992-02-16,1,1
F,DELIVER IN PERSON,2,Manufacturer#4,4-NOT SPECIFIED,4,MACHINERY,AIR,2,0.05,1992-01-20,1992-03-26,1992-01-29,1992-02-10,1,1
F,COLLECT COD,2,Manufacturer#4,4-NOT SPECIFIED,4,MACHINERY,TRUCK,1,0.04,1992-01-20,1992-03-01,1992-01-30,1992-02-01,2,1
O,COLLECT COD,1,Manufacturer#3,2-HIGH,1,FURNITURE,FOB,2,0.05,1997-03-21,1997-06-04,1997-04-01,1997-04-23,0,1
O,NONE,2,Manufacturer#2,2-HIGH,1,FURNITURE,MAIL,1,0.08,1997-03-21,1997-05-15,1997-04-12,1997-05-05,0,1
O,DELIVER IN PERSON,3,Manufacturer#1,2-HIGH,1,FURNITURE,FOB,3,0,1997-03-21,1997-06-10,1997-05-05,1997-05-27,0,1
O,TAKE BACK RETURN,0,Manufacturer#5,2-HIGH,1,FURNITURE,MAIL,4,0.03,1997-03-21,1997-05-16,1997-04-03,1997-05-01,0,1
F,COLLECT COD,2,Manufacturer#5,4-NOT SPECIFIED,1,BUILDING,REG AIR,3,0,1994-01-04,1994-02-07,1994-03-26,1994-04-05,1,1
F,DELIVER IN PERSON,3,Manufacturer#3,4-NOT SPECIFIED,1,BUILDING,REG AIR,1,0.03,1994-01-04,1994-02-22,1994-03-13,1994-04-08,2,1
F,DELIVER IN PERSON,0,Manufacturer#4,4-NOT SPECIFIED,1,BUILDING,RAIL,2,0.02,1994-01-04,1994-02-23,1994-03-24,1994-04-19,2,1
F,DELIVER IN PERSON,3,Manufacturer#2,4-NOT SPECIFIED,1,BUILDING,REG AIR,5,0.03,1994-01-04,1994-03-19,1994-03-15,1994-04-11,1,1
F,DELIVER IN PERSON,3,Manufacturer#4,4-NOT SPECIFIED,1,BUILDING,FOB,4,0.01,1994-01-04,1994-02-03,1994-02-10,1994-03-04,1,1
O,DELIVER IN PERSON,1,Manufacturer#4,5-LOW,1,FURNITURE,RAIL,3,0.03,1995-07-01,1995-09-29,1995-08-19,1995-08-26,0,1
