o_orderstatus,sn_regionkey,p_mfgr,o_orderpriority,o_orderdate,l_shipinstruct,l_commitdate,cn_regionkey,l_shipdate,c_mktsegment,l_receiptdate,l_shipmode,p_retailprice,l_linenumber,l_tax,groupcol,aggcol
F,2,Manufacturer#4,5-LOW,1994-06-18,TAKE BACK RETURN,1994-08-12,0,1994-09-24,MACHINERY,1994-10-13,AIR,1252.35,1,0.03,2,57608.1
F,1,Manufacturer#2,5-LOW,1994-06-18,DELIVER IN PERSON,1994-08-26,0,1994-06-20,MACHINERY,1994-06-22,TRUCK,1832.93,5,0.05,2,5498.79
F,3,Manufacturer#1,5-LOW,1994-06-18,COLLECT COD,1994-07-30,0,1994-07-23,MACHINERY,1994-07-26,REG AIR,1295.39,6,0.06,2,44043.26
F,3,Manufacturer#1,1-URGENT,1993-07-06,DELIVER IN PERSON,1993-09-23,0,1993-08-19,AUTOMOBILE,1993-09-01,AIR,1316.41,2,0.05,2,10531.28
F,3,Manufacturer#2,1-URGENT,1993-07-06,DELIVER IN PERSON,1993-08-27,0,1993-09-09,AUTOMOBILE,1993-10-09,FOB,931.03,4,0,1,46551.5
F,4,Manufacturer#1,1-URGENT,1993-07-06,DELIVER IN PERSON,1993-08-20,0,1993-07-16,AUTOMOBILE,1993-08-06,RAIL,1289.38,3,0.06,1,29655.74
F,1,Manufacturer#3,1-URGENT,1993-07-06,NONE,1993-08-22,0,1993-07-24,AUTOMOBILE,1993-08-22,SHIP,1208.3,5,0,1,39873.9
F,4,Manufacturer#2,1-URGENT,1993-07-06,TAKE BACK RETURN,1993-09-19,0,1993-08-22,AUTOMOBILE,1993-09-21,MAIL,1493.59,1,0.08,2,40326.93
F,3,Manufacturer#3,3-MEDIUM,1993-09-26,NONE,1993-12-06,3,1993-10-22,HOUSEHOLD,1993-11-12,AIR,1459.55,1,0.01,2,58382
F,0,Manufacturer#1,3-MEDIUM,1993-09-26,COLLECT COD,1993-10-29,3,1993-10-29,HOUSEHOLD,1993-11-06,REG AIR,1029.12,2,0.07,2,44252.16
O,2,Manufacturer#1,4-NOT SPECIFIED,1996-06-29,COLLECT COD,1996-09-08,3,1996-08-14,MACHINERY,1996-09-13,AIR,1575.67,1,0.08,0,26786.39
O,0,Manufacturer#4,4-NOT SPECIFIED,1996-06-29,NONE,1996-09-01,3,1996-07-03,MACHINERY,1996-07-31,AIR,1011.11,2,0.07,0,36399.96
O,2,Manufacturer#2,4-NOT SPECIFIED,1996-06-29,NONE,1996-09-01,3,1996-07-28,MACHINERY,1996-08-04,FOB,1509.6,3,0.03,0,15096
F,1,Manufacturer#5,3-MEDIUM,1993-11-14,COLLECT COD,1994-01-19,1,1993-11-30,HOUSEHOLD,1993-12-03,RAIL,1762.86,2,0.01,2,5288.58
F,0,Manufacturer#2,3-MEDIUM,1993-11-14,NONE,1994-02-11,1,1994-02-14,HOUSEHOLD,1994-03-04,SHIP,1079.17,1,0.05,1,53958.5
F,0,Manufacturer#1,3-MEDIUM,1993-09-07,TAKE BACK RETURN,1993-11-03,4,1993-09-20,BUILDING,1993-10-13,MAIL,1805.9,4,0.05,2,12641.3
F,4,Manufacturer#5,3-MEDIUM,1993-09-07,COLLECT COD,1993-11-15,4,1993-12-09,BUILDING,1993-12-28,FOB,1425.52,3,0.01,1,42765.6
F,4,Manufacturer#4,3-MEDIUM,1993-09-07,NONE,1993-11-29,4,1993-12-27,BUILDING,1994-01-04,AIR,1164.26,5,0.04,2,40749.1
F,2,Manufacturer#3,3-MEDIUM,1993-09-07,NONE,1993-11-28,4,1993-10-11,BUILDING,1993-10-25,FOB,1591.69,2,0.04,2,70034.36
F,3,Manufacturer#3,3-MEDIUM,1993-09-07,DELIVER IN PERSON,1993-10-26,4,1994-01-06,BUILDING,1994-01-25,MAIL,1091.19,6,0,1,36009.27
F,3,Manufacturer#2,3-MEDIUM,1993-09-07,NONE,1993-10-28,4,1993-09-26,BUILDING,1993-10-01,AIR,1069.16,7,0.04,2,24590.68
F,2,Manufacturer#3,3-MEDIUM,1993-09-07,TAKE BACK RETURN,1993-11-06,4,1993-10-14,BUILDING,1993-10-24,RAIL,1223.32,1,0.06,2,3669.96
O,2,Manufacturer#2,2-HIGH,1995-08-19,TAKE BACK RETURN,1995-09-27,2,1995-10-22,AUTOMOBILE,1995-10-23,RAIL,1712.81,2,0.02,0,71938.02
O,2,Manufacturer#1,2-HIGH,1995-08-19,DELIVER IN PERSON,1995-09-29,2,1995-11-26,AUTOMOBILE,1995-12-21,MAIL,1505.6,4,0.04,0,6022.4
O,2,Manufacturer#2,2-HIGH,1995-08-19,COLLECT COD,1995-10-27,2,1995-08-22,AUTOMOBILE,1995-09-05,SHIP,1051.15,1,0.08,0,6306.9
O,2,Manufacturer#3,2-HIGH,1995-08-19,COLLECT COD,1995-11-11,2,1995-09-27,AUTOMOBILE,1995-10-01,AIR,1858.95,3,0.04,0,42755.85
O,1,Manufacturer#2,4-NOT SPECIFIED,1996-07-10,DELIVER IN PERSON,1996-08-29,4,1996-10-25,MACHINERY,1996-11-23,MAIL,1670.77,3,0.01,0,61818.49
O,4,Manufacturer#5,4-NOT SPECIFIED,1996-07-10,COLLECT COD,1996-09-18,4,1996-09-24,MACHINERY,1996-09-27,SHIP,1521.62,1,0.03,0,27389.16
O,1,Manufacturer#2,4-NOT SPECIFIED,1996-07-10,COLLECT COD,1996-08-17,4,1996-09-29,MACHINERY,1996-10-25,AIR,1300.4,2,0.05,0,46814.4
F,2,Manufacturer#2,1-URGENT,1992-02-14,NONE,1992-04-24,3,1992-04-22,AUTOMOBILE,1992-05-12,TRUCK,1187.28,1,0.07,1,1187.28
F,1,Manufacturer#4,1-URGENT,1992-02-14,TAKE BACK RETURN,1992-04-18,3,1992-03-09,AUTOMOBILE,1992-03-25,TRUCK,1087.18,2,0,1,11958.98
F,2,Manufacturer#3,4-NOT SPECIFIED,1993-03-06,COLLECT COD,1993-05-29,4,1993-04-04,BUILDING,1993-04-28,MAIL,1017.11,2,0.04,2,50855.5
F,0,Manufacturer#1,4-NOT SPECIFIED,1993-03-06,TAKE BACK RETURN,1993-04-07,4,1993-04-14,BUILDING,1993-04-25,SHIP,1716.81,1,0.02,2,39486.63
O,0,Manufacturer#4,3-MEDIUM,1997-01-15,DELIVER IN PERSON,1997-04-06,0,1997-04-01,AUTOMOBILE,1997-04-03,SHIP,1750.84,1,0.08,0,49023.52
O,3,Manufacturer#4,3-MEDIUM,1996-08-31,COLLECT COD,1996-10-24,2,1996-09-05,AUTOMOBILE,1996-09-26,TRUCK,1252.35,1,0.02,0,57608.1
O,3,Manufacturer#2,3-MEDIUM,1996-08-31,NONE,1996-11-01,2,1996-12-17,AUTOMOBILE,1997-01-11,FOB,1339.43,2,0.02,0,38843.47
O,3,Manufacturer#4,1-URGENT,1996-06-09,COLLECT COD,1996-07-23,2,1996-06-21,HOUSEHOLD,1996-07-02,REG AIR,1566.66,1,0.02,0,17233.26
O,2,Manufacturer#5,1-URGENT,1996-06-09,NONE,1996-07-11,2,1996-09-02,HOUSEHOLD,1996-09-07,MAIL,1212.31,2,0.02,0,14547.72
O,4,Manufacturer#2,1-URGENT,1996-06-09,NONE,1996-08-01,2,1996-08-21,HOUSEHOLD,1996-09-01,FOB,1511.61,3,0.07,0,15116.1
O,0,Manufacturer#4,3-MEDIUM,1995-12-10,TAKE BACK RETURN,1996-02-11,1,1996-03-25,FURNITURE,1996-04-20,SHIP,1023.12,1,0.02,0,19439.28
O,1,Manufacturer#2,1-URGENT,1997-05-26,DELIVER IN PERSON,1997-07-14,2,1997-06-21,MACHINERY,1997-07-21,TRUCK,993.09,4,0.01,0,36744.33
O,2,Manufacturer#2,1-URGENT,1997-05-26,TAKE BACK RETURN,1997-08-14,2,1997-07-06,MACHINERY,1997-07-19,AIR,1435.53,3,0.05,0,48808.02
O,0,Manufacturer#5,1-URGENT,1997-05-26,DELIVER IN PERSON,1997-08-16,2,1997-07-30,MACHINERY,1997-08-20,RAIL,1042.14,1,0.08,0,27095.64
O,1,Manufacturer#5,1-URGENT,1997-05-26,NONE,1997-08-24,2,1997-08-22,MACHINERY,1997-08-30,RAIL,958.05,2,0.02,0,4790.25
O,0,Manufacturer#5,3-MEDIUM,1996-04-06,NONE,1996-06-08,3,1996-06-28,MACHINERY,1996-07-14,RAIL,953.05,6,0.06,0,17154.9
O,0,Manufacturer#5,3-MEDIUM,1996-04-06,COLLECT COD,1996-06-16,3,1996-06-24,MACHINERY,1996-07-13,FOB,936.03,5,0.07,0,27144.87
O,2,Manufacturer#2,3-MEDIUM,1996-04-06,TAKE BACK RETURN,1996-06-26,3,1996-06-14,MACHINERY,1996-06-20,REG AIR,1813.91,2,0.08,0,88881.59
O,2,Manufacturer#4,3-MEDIUM,1996-04-06,NONE,1996-06-11,3,1996-04-25,MACHINERY,1996-04-26,REG AIR,1015.11,4,0.06,0,22332.42
O,0,Manufacturer#5,3-MEDIUM,1996-04-06,DELIVER IN PERSON,1996-06-12,3,1996-04-29,MACHINERY,1996-05-25,AIR,1546.64,3,0.04,0,24746.24
O,2,Manufacturer#1,3-MEDIUM,1996-04-06,DELIVER IN PERSON,1996-06-10,3,1996-07-26,MACHINERY,1996-08-18,SHIP,1020.12,1,0.03,0,37744.44
O,2,Manufacturer#1,5-LOW,1996-06-07,NONE,1996-08-11,1,1996-07-24,HOUSEHOLD,1996-08-11,TRUCK,1039.13,3,0.03,0,22860.86
O,3,Manufacturer#3,5-LOW,1996-06-07,TAKE BACK RETURN,1996-09-01,1,1996-09-01,HOUSEHOLD,1996-09-06,TRUCK,1024.12,6,0,0,22530.64
O,1,Manufacturer#2,5-LOW,1996-06-07,COLLECT COD,1996-08-28,1,1996-06-16,HOUSEHOLD,1996-06-24,MAIL,1587.68,2,0.03,0,1587.68
O,1,Manufacturer#1,5-LOW,1996-06-07,COLLECT COD,1996-08-24,1,1996-09-27,HOUSEHOLD,1996-10-07,MAIL,1579.67,4,0.04,0,53708.78
O,3,Manufacturer#3,5-LOW,1996-06-07,TAKE BACK RETURN,1996-07-14,1,1996-07-22,HOUSEHOLD,1996-08-12,RAIL,1689.78,5,0.08,0,10138.68
O,3,Manufacturer#2,5-LOW,1996-06-07,DELIVER IN PERSON,1996-08-23,1,1996-08-09,HOUSEHOLD,1996-09-06,AIR,1568.66,1,0.05,0,12549.28
F,2,Manufacturer#3,2-HIGH,1994-03-29,NONE,1994-05-24,3,1994-05-10,AUTOMOBILE,1994-06-08,SHIP,1886.98,4,0.04,2,66044.3
F,3,Manufacturer#4,2-HIGH,1994-03-29,COLLECT COD,1994-05-21,3,1994-05-01,AUTOMOBILE,1994-05-09,TRUCK,1485.58,2,0,2,65365.52
F,0,Manufacturer#2,2-HIGH,1994-03-29,DELIVER IN PERSON,1994-06-21,3,1994-07-05,AUTOMOBILE,1994-07-06,REG AIR,1537.63,1,0.05,1,29214.97
F,0,Manufacturer#1,2-HIGH,1994-03-29,COLLECT COD,1994-05-13,3,1994-07-12,AUTOMOBILE,1994-07-16,TRUCK,1459.55,3,0.02,2,21893.25
F,3,Manufacturer#1,3-MEDIUM,1994-09-22,DELIVER IN PERSON,1994-12-16,4,1994-10-23,FURNITURE,1994-11-05,RAIL,1765.86,1,0.05,1,74166.12
F,4,Manufacturer#4,1-URGENT,1994-06-11,TAKE BACK RETURN,1994-07-23,0,1994-09-07,BUILDING,1994-09-15,MAIL,1203.3,1,0.01,2,43318.8
F,4,Manufacturer#5,1-URGENT,1994-06-11,DELIVER IN PERSON,1994-09-03,0,1994-06-28,BUILDING,1994-06-29,AIR,1157.25,2,0.01,1,54390.75
F,1,Manufacturer#3,5-LOW,1992-01-17,DELIVER IN PERSON,1992-03-17,1,1992-02-26,AUTOMOBILE,1992-03-03,SHIP,1852.95,3,0.07,1,85235.7
F,2,Manufacturer#1,5-LOW,1992-01-17,NONE,1992-04-07,1,1992-04-30,AUTOMOBILE,1992-05-22,AIR,1368.46,1,0.01,2,42422.26
F,3,Manufacturer#2,5-LOW,1992-01-17,TAKE BACK RETURN,1992-04-12,1,1992-02-28,AUTOMOBILE,1992-03-02,TRUCK,1176.27,2,0.04,2,10586.43
F,1,Manufacturer#3,5-LOW,1992-01-17,NONE,1992-04-12,1,1992-05-05,AUTOMOBILE,1992-06-03,RAIL,1206.3,4,0.02,1,9650.4
O,1,Manufacturer#1,4-NOT SPECIFIED,1997-06-28,NONE,1997-08-05,0,1997-10-24,MACHINERY,1997-11-19,AIR,982.08,1,0.08,0,982.08
O,0,Manufacturer#2,4-NOT SPECIFIED,1997-06-28,COLLECT COD,1997-09-10,0,1997-08-15,MACHINERY,1997-09-14,FOB,1505.6,2,0.07,0,19572.8
O,2,Manufacturer#4,4-NOT SPECIFIED,1997-06-28,COLLECT COD,1997-08-12,0,1997-07-09,MACHINERY,1997-07-30,MAIL,1806.9,3,0.06,0,18069
O,3,Manufacturer#4,4-NOT SPECIFIED,1997-06-28,NONE,1997-08-27,0,1997-08-23,MACHINERY,1997-09-05,AIR,1798.89,5,0.02,0,46771.14
O,3,Manufacturer#3,4-NOT SPECIFIED,1997-06-28,COLLECT COD,1997-08-29,0,1997-07-23,MACHINERY,1997-08-17,AIR,1534.63,4,0.03,0,33761.86
F,3,Manufacturer#2,2-HIGH,1994-01-04,DELIVER IN PERSON,1994-03-20,1,1994-04-18,HOUSEHOLD,1994-05-15,RAIL,1477.57,4,0.02,2,48759.81
F,0,Manufacturer#2,2-HIGH,1994-01-04,TAKE BACK RETURN,1994-03-13,1,1994-04-24,HOUSEHOLD,1994-05-17,AIR,1076.17,1,0.06,2,18294.89
F,3,Manufacturer#4,2-HIGH,1994-01-04,NONE,1994-03-14,1,1994-03-26,HOUSEHOLD,1994-04-08,FOB,1834.93,6,0.08,1,91746.5
F,3,Manufacturer#4,2-HIGH,1994-01-04,COLLECT COD,1994-03-16,1,1994-04-21,HOUSEHOLD,1994-04-22,REG AIR,1087.18,3,0.08,1,32615.4
F,2,Manufacturer#4,2-HIGH,1994-01-04,DELIVER IN PERSON,1994-04-01,1,1994-02-02,HOUSEHOLD,1994-02-25,TRUCK,1080.17,2,0.03,2,32405.1
F,1,Manufacturer#3,2-HIGH,1994-01-04,COLLECT COD,1994-02-16,1,1994-04-21,HOUSEHOLD,1994-05-17,RAIL,1208.3,5,0,1,14499.6
F,2,Manufacturer#4,1-URGENT,1995-01-23,COLLECT COD,1995-03-12,2,1995-02-17,MACHINERY,1995-02-22,RAIL,1880.98,7,0.07,1,47024.5
F,1,Manufacturer#5,1-URGENT,1995-01-23,NONE,1995-04-17,2,1995-05-08,MACHINERY,1995-05-14,REG AIR,1848.94,4,0.01,2,20338.34
F,2,Manufacturer#1,1-URGENT,1995-01-23,NONE,1995-04-07,2,1995-03-10,MACHINERY,1995-03-11,MAIL,1611.71,6,0.01,2,78973.79
F,4,Manufacturer#4,1-URGENT,1995-01-23,TAKE BACK RETURN,1995-04-14,2,1995-04-15,MACHINERY,1995-05-04,FOB,1204.3,5,0,1,13247.3
F,0,Manufacturer#1,1-URGENT,1995-01-23,COLLECT COD,1995-03-27,2,1995-03-11,MACHINERY,1995-03-15,REG AIR,1814.91,3,0.05,1,68966.58
F,3,Manufacturer#2,1-URGENT,1995-01-23,COLLECT COD,1995-04-16,2,1995-01-26,MACHINERY,1995-02-11,TRUCK,1632.73,2,0.07,1,1632.73
F,0,Manufacturer#4,1-URGENT,1995-01-23,TAKE BACK RETURN,1995-04-21,2,1995-05-24,MACHINERY,1995-06-21,FOB,1314.41,1,0.07,3,10515.28
F,4,Manufacturer#4,5-LOW,1993-02-13,TAKE BACK RETURN,1993-05-01,0,1993-04-11,BUILDING,1993-05-04,TRUCK,1309.4,4,0.04,2,41900.8
F,1,Manufacturer#3,5-LOW,1993-02-13,COLLECT COD,1993-04-23,0,1993-05-21,BUILDING,1993-05-26,FOB,1107.2,1,0.05,2,48716.8
F,2,Manufacturer#2,5-LOW,1993-02-13,NONE,1993-05-12,0,1993-06-06,BUILDING,1993-06-09,SHIP,1471.57,3,0.03,2,72106.93
F,2,Manufacturer#4,5-LOW,1993-02-13,DELIVER IN PERSON,1993-03-17,0,1993-05-17,BUILDING,1993-05-27,FOB,1394.49,6,0.06,2,19522.86
F,0,Manufacturer#2,5-LOW,1993-02-13,TAKE BACK RETURN,1993-03-26,0,1993-04-20,BUILDING,1993-04-30,SHIP,1049.14,2,0.01,2,25179.36
F,1,Manufacturer#1,5-LOW,1993-02-13,NONE,1993-04-13,0,1993-03-18,BUILDING,1993-04-06,REG AIR,1183.28,5,0.01,1,11832.8
F,1,Manufacturer#4,5-LOW,1993-02-13,TAKE BACK RETURN,1993-03-19,0,1993-05-11,BUILDING,1993-05-12,REG AIR,1158.25,7,0.07,1,2316.5
F,0,Manufacturer#2,4-NOT SPECIFIED,1994-08-31,TAKE BACK RETURN,1994-11-18,0,1994-09-04,MACHINERY,1994-09-07,TRUCK,1747.84,3,0.04,2,43696
F,0,Manufacturer#3,4-NOT SPECIFIED,1994-08-31,TAKE BACK RETURN,1994-09-30,0,1994-10-12,MACHINERY,1994-11-06,SHIP,1082.18,6,0.02,1,37876.3
F,4,Manufacturer#1,4-NOT SPECIFIED,1994-08-31,TAKE BACK RETURN,1994-10-10,0,1994-09-15,MACHINERY,1994-09-27,AIR,1870.97,4,0.03,1,43032.31
F,0,Manufacturer#3,4-NOT SPECIFIED,1994-08-31,DELIVER IN PERSON,1994-11-12,0,1994-10-11,MACHINERY,1994-10-29,SHIP,1618.71,5,0.04,2,32374.2
F,0,Manufacturer#4,4-NOT SPECIFIED,1994-08-31,TAKE BACK RETURN,1994-11-10,0,1994-12-13,MACHINERY,1994-12-25,FOB,1101.2,1,0,2,52857.6
F,1,Manufacturer#2,4-NOT SPECIFIED,1994-08-31,NONE,1994-10-19,0,1994-12-17,MACHINERY,1994-12-20,AIR,1674.77,2,0.08,2,16747.7
O,3,Manufacturer#4,4-NOT SPECIFIED,1995-06-24,NONE,1995-09-22,3,1995-10-11,AUTOMOBILE,1995-11-08,AIR,930.02,1,0.02,0,7440.16
O,0,Manufacturer#3,4-NOT SPECIFIED,1995-06-24,COLLECT COD,1995-07-27,3,1995-07-02,AUTOMOBILE,1995-08-01,TRUCK,1234.33,7,0,0,12343.3
O,1,Manufacturer#1,4-NOT SPECIFIED,1995-06-24,DELIVER IN PERSON,1995-08-31,3,1995-08-08,AUTOMOBILE,1995-08-10,FOB,1655.75,2,0.04,0,18213.25
O,0,Manufacturer#3,4-NOT SPECIFIED,1995-06-24,NONE,1995-08-21,3,1995-07-11,AUTOMOBILE,1995-07-12,MAIL,1148.24,6,0.03,0,4592.96
O,2,Manufacturer#4,4-NOT SPECIFIED,1995-06-24,COLLECT COD,1995-09-14,3,1995-09-06,AUTOMOBILE,1995-09-11,REG AIR,971.07,4,0.05,0,10681.77
O,1,Manufacturer#1,4-NOT SPECIFIED,1995-06-24,TAKE BACK RETURN,1995-09-19,3,1995-10-20,AUTOMOBILE,1995-11-10,RAIL,1371.47,3,0.03,0,49372.92
O,4,Manufacturer#4,4-NOT SPECIFIED,1995-06-24,NONE,1995-08-26,3,1995-10-13,AUTOMOBILE,1995-10-18,AIR,1193.29,5,0.01,0,50118.18
O,0,Manufacturer#3,1-URGENT,1996-08-17,DELIVER IN PERSON,1996-10-10,2,1996-08-31,AUTOMOBILE,1996-09-26,MAIL,1417.51,3,0,0,24097.67
O,0,Manufacturer#2,1-URGENT,1996-08-17,NONE,1996-10-07,2,1996-11-21,AUTOMOBILE,1996-12-11,SHIP,1536.63,5,0.08,0,72221.61
O,3,Manufacturer#1,1-URGENT,1996-08-17,TAKE BACK RETURN,1996-11-15,2,1996-10-13,AUTOMOBILE,1996-10-27,FOB,1584.68,2,0.02,0,47540.4
O,4,Manufacturer#2,1-URGENT,1996-08-17,COLLECT COD,1996-11-07,2,1996-11-18,AUTOMOBILE,1996-11-29,SHIP,1505.6,1,0.05,0,1505.6
O,2,Manufacturer#4,1-URGENT,1996-08-17,COLLECT COD,1996-09-19,2,1996-11-27,AUTOMOBILE,1996-12-05,AIR,1311.41,4,0.02,0,11802.69
F,0,Manufacturer#2,3-MEDIUM,1993-01-11,COLLECT COD,1993-03-28,4,1993-01-25,FURNITURE,1993-02-23,REG AIR,1516.61,1,0.01,1,19715.93
F,2,Manufacturer#3,3-MEDIUM,1993-01-11,COLLECT COD,1993-03-13,4,1993-02-12,FURNITURE,1993-03-02,SHIP,1099.19,2,0.08,1,46165.98
F,1,Manufacturer#1,3-MEDIUM,1993-01-11,DELIVER IN PERSON,1993-02-25,4,1993-02-22,FURNITURE,1993-02-27,FOB,1490.58,6,0.01,1,7452.9
F,2,Manufacturer#3,3-MEDIUM,1993-01-11,TAKE BACK RETURN,1993-04-11,4,1993-03-31,FURNITURE,1993-04-21,TRUCK,961.06,5,0.04,1,40364.52
F,3,Manufacturer#1,3-MEDIUM,1993-01-11,DELIVER IN PERSON,1993-03-12,4,1993-02-06,FURNITURE,1993-02-12,MAIL,1692.79,3,0.04,2,76175.55
F,0,Manufacturer#3,3-MEDIUM,1993-01-11,DELIVER IN PERSON,1993-04-03,4,1993-03-07,FURNITURE,1993-03-27,SHIP,1304.4,4,0.07,1,2608.8
O,3,Manufacturer#2,4-NOT SPECIFIED,1998-01-28,NONE,1998-03-23,2,1998-04-26,BUILDING,1998-05-10,TRUCK,1044.14,5,0.08,0,1044.14
O,3,Manufacturer#3,4-NOT SPECIFIED,1998-01-28,DELIVER IN PERSON,1998-04-01,2,1998-04-22,BUILDING,1998-04-24,REG AIR,1581.68,3,0.05,0,47450.4
O,1,Manufacturer#5,4-NOT SPECIFIED,1998-01-28,COLLECT COD,1998-04-28,2,1998-03-10,BUILDING,1998-04-02,SHIP,1765.86,4,0.06,0,51209.94
O,2,Manufacturer#3,4-NOT SPECIFIED,1998-01-28,DELIVER IN PERSON,1998-03-21,2,1998-02-18,BUILDING,1998-02-27,MAIL,1479.57,2,0.05,0,73978.5
O,0,Manufacturer#2,4-NOT SPECIFIED,1998-01-28,DELIVER IN PERSON,1998-04-28,2,1998-05-26,BUILDING,1998-06-10,TRUCK,1389.48,1,0,0,55579.2
F,3,Manufacturer#5,5-LOW,1994-02-06,TAKE BACK RETURN,1994-05-07,1,1994-02-19,BUILDING,1994-03-21,REG AIR,1779.87,4,0.08,2,88993.5
F,1,Manufacturer#4,5-LOW,1994-02-06,DELIVER IN PERSON,1994-04-08,1,1994-03-09,BUILDING,1994-03-21,AIR,1102.2,1,0.07,1,39679.2
F,4,Manufacturer#2,5-LOW,1994-02-06,NONE,1994-03-29,1,1994-06-04,BUILDING,1994-07-04,AIR,1344.44,5,0.01,2,16133.28
F,3,Manufacturer#4,5-LOW,1994-02-06,COLLECT COD,1994-03-14,1,1994-03-24,BUILDING,1994-03-29,TRUCK,1750.85,2,0.07,2,57778.05
F,0,Manufacturer#2,5-LOW,1994-02-06,DELIVER IN PERSON,1994-03-31,1,1994-04-03,BUILDING,1994-04-06,MAIL,1330.42,3,0.02,2,9312.94
O,2,Manufacturer#4,2-HIGH,1996-10-24,NONE,1996-11-27,2,1996-11-07,MACHINERY,1996-11-19,REG AIR,1361.46,1,0.04,0,68073
O,3,Manufacturer#1,2-HIGH,1996-10-24,TAKE BACK RETURN,1997-01-22,2,1996-11-26,MACHINERY,1996-12-09,AIR,1317.41,6,0.03,0,35570.07
O,3,Manufacturer#5,2-HIGH,1996-10-24,DELIVER IN PERSON,1996-12-19,2,1996-11-08,MACHINERY,1996-11-18,TRUCK,1496.59,5,0.04,0,29931.8
O,0,Manufacturer#4,2-HIGH,1996-10-24,DELIVER IN PERSON,1996-12-12,2,1997-02-01,MACHINERY,1997-02-15,RAIL,960.05,4,0.08,0,46082.4
O,1,Manufacturer#3,2-HIGH,1996-10-24,NONE,1997-01-17,2,1996-12-23,MACHINERY,1997-01-13,REG AIR,1235.33,2,0.03,0,33353.91
O,4,Manufacturer#5,2-HIGH,1996-10-24,NONE,1997-01-16,2,1997-01-08,MACHINERY,1997-02-02,MAIL,1220.32,3,0.04,0,3660.96
F,2,Manufacturer#3,3-MEDIUM,1993-08-11,NONE,1993-10-23,4,1993-10-29,FURNITURE,1993-10-31,MAIL,1857.95,4,0.01,1,46448.75
F,4,Manufacturer#4,3-MEDIUM,1993-08-11,DELIVER IN PERSON,1993-11-04,4,1993-08-23,FURNITURE,1993-08-27,AIR,1393.49,1,0.03,2,54346.11
F,2,Manufacturer#4,3-MEDIUM,1993-08-11,TAKE BACK RETURN,1993-09-14,4,1993-08-25,FURNITURE,1993-08-26,TRUCK,1696.79,3,0.05,2,6787.16
F,1,Manufacturer#1,3-MEDIUM,1993-08-11,TAKE BACK RETURN,1993-09-19,4,1993-12-05,FURNITURE,1993-12-10,SHIP,1603.7,2,0.06,2,14433.3
F,3,Manufacturer#3,3-MEDIUM,1993-08-11,TAKE BACK RETURN,1993-10-07,4,1993-09-23,FURNITURE,1993-10-15,AIR,1561.66,6,0.06,1,31233.2
F,2,Manufacturer#1,3-MEDIUM,1993-08-11,DELIVER IN PERSON,1993-10-30,4,1993-08-27,FURNITURE,1993-09-25,MAIL,1836.93,5,0.05,1,34901.67
O,0,Manufacturer#5,4-NOT SPECIFIED,1997-04-10,TAKE BACK RETURN,1997-05-23,0,1997-05-06,MACHINERY,1997-05-23,FOB,1674.77,2,0.02,0,35170.17
O,0,Manufacturer#2,4-NOT SPECIFIED,1997-04-10,COLLECT COD,1997-05-21,0,1997-07-07,MACHINERY,1997-07-09,MAIL,1679.77,5,0.03,0,82308.73
O,2,Manufacturer#3,4-NOT SPECIFIED,1997-04-10,NONE,1997-06-16,0,1997-08-02,MACHINERY,1997-08-14,SHIP,1847.94,4,0.03,0,86853.18
O,2,Manufacturer#3,4-NOT SPECIFIED,1997-04-10,COLLECT COD,1997-07-09,0,1997-05-30,MACHINERY,1997-06-13,TRUCK,1376.47,7,0.04,0,23399.99
O,1,Manufacturer#1,4-NOT SPECIFIED,1997-04-10,COLLECT COD,1997-05-20,0,1997-04-20,MACHINERY,1997-05-15,REG AIR,1413.51,1,0.05,0,22616.16
O,4,Manufacturer#2,4-NOT SPECIFIED,1997-04-10,TAKE BACK RETURN,1997-05-13,0,1997-04-23,MACHINERY,1997-05-08,RAIL,1240.34,3,0.03,0,1240.34
O,1,Manufacturer#3,4-NOT SPECIFIED,1997-04-10,TAKE BACK RETURN,1997-05-29,0,1997-07-22,MACHINERY,1997-08-03,MAIL,963.06,6,0.08,0,47189.94
F,0,Manufacturer#2,4-NOT SPECIFIED,1994-11-12,COLLECT COD,1995-01-18,4,1995-03-05,BUILDING,1995-03-07,REG AIR,1492.59,3,0.02,2,37314.75
F,0,Manufacturer#4,4-NOT SPECIFIED,1994-11-12,NONE,1995-01-30,4,1995-02-19,BUILDING,1995-02-20,SHIP,1469.56,7,0.02,1,49965.04
F,1,Manufacturer#2,4-NOT SPECIFIED,1994-11-12,DELIVER IN PERSON,1995-01-10,4,1995-01-17,BUILDING,1995-02-09,TRUCK,1018.11,6,0,1,8144.88
F,0,Manufacturer#5,4-NOT SPECIFIED,1994-11-12,COLLECT COD,1995-01-08,4,1994-12-21,BUILDING,1995-01-12,FOB,1337.43,1,0.07,2,49484.91
F,1,Manufacturer#3,4-NOT SPECIFIED,1994-11-12,TAKE BACK RETURN,1995-01-23,4,1995-02-05,BUILDING,1995-02-26,SHIP,1852.95,4,0.04,2,24088.35
F,3,Manufacturer#1,4-NOT SPECIFIED,1994-11-12,TAKE BACK RETURN,1994-12-22,4,1995-03-06,BUILDING,1995-03-17,TRUCK,1662.76,5,0.02,2,76486.96
