tableid,timeline,agg,c01,c02,c03,c04,c05,c06,c07,c08,c09,c10,c11,c12,c13,c14,
1,0,10830.3,0,3,0,3,400,0,1788,4,1109,1,1262,5,376,0,
1,0,13076.6,0,1,3,3,400,1,2117,4,673,1,1307,6,962,6,
1,0,67203.5,0,2,4,3,400,1,1315,4,1445,1,525,5,161,2,
1,0,23641.4,0,4,0,3,400,3,669,4,1263,1,2139,3,208,5,
1,0,60717.7,0,4,3,3,400,3,2117,4,1343,1,966,6,98,1,
1,0,62787.6,0,1,0,3,400,2,2118,4,120,1,8,5,240,4,
1,0,79663.7,0,1,2,3,400,0,322,4,975,1,466,6,934,3,
1,0,36625.3,0,0,3,3,1028,3,306,0,842,1,2006,4,667,2,
1,2,33807.6,1,3,1,3,982,3,991,2,280,1,2140,3,1007,2,
1,1,46847.7,1,4,0,0,591,0,2097,0,2088,3,1673,1,243,2,
1,0,39153.3,0,1,0,4,1029,1,1105,4,204,4,520,4,233,2,
1,1,40476.1,1,2,3,2,1030,1,448,0,1549,2,1516,1,220,2,
1,1,4963.05,1,2,0,2,1030,2,1867,0,386,2,2141,6,464,3,
1,1,8114.58,1,2,3,2,1030,1,1486,0,903,2,1156,5,229,1,
1,0,10553.4,0,2,4,3,1031,3,860,2,1430,0,1433,6,1076,0,
1,0,41881.9,0,1,4,3,1031,3,1765,2,997,0,1898,2,386,3,
1,0,3959.71,0,4,2,3,1031,3,1256,2,601,0,1123,5,326,2,
1,0,12587.4,0,2,3,3,1031,3,939,2,1431,0,2142,4,573,1,
1,1,43251.9,1,1,4,4,538,3,2119,1,706,0,1409,5,157,1,
1,1,25979,1,1,2,4,538,1,1227,1,1783,0,1408,1,805,0,
1,2,18067.3,1,3,3,4,538,1,1248,1,87,0,33,1,263,5,
1,2,4150.63,1,0,3,4,538,2,580,1,578,0,2046,6,735,3,
1,2,25036.2,1,1,0,4,538,3,2120,1,1244,0,2143,0,280,2,
1,0,24957,0,3,3,1,739,0,1336,1,971,4,860,3,534,5,
1,0,21559.3,0,0,2,1,739,3,1167,1,2145,4,1958,3,713,1,
1,0,40394.4,0,0,3,1,739,1,1820,1,1722,4,758,3,173,3,
1,0,31262.1,0,4,0,1,739,1,1139,1,874,4,2128,2,469,0,
1,0,34045.7,0,2,4,1,739,3,1001,1,1419,4,1789,2,985,4,
1,0,47554.5,0,4,3,1,739,3,401,1,1158,4,534,1,361,6,
1,0,18094.4,0,2,2,1,739,1,198,1,766,4,2144,3,467,2,
1,0,25919.9,0,1,1,2,739,3,1066,0,1956,4,1958,6,896,2,
1,0,1458.85,0,1,4,2,739,1,1818,0,1083,4,1796,6,1030,3,
1,0,12556.7,0,0,3,2,739,3,626,0,1365,4,1074,2,184,1,
1,1,1640.06,1,4,4,4,1032,1,2113,0,420,0,2081,2,1061,2,
1,1,64193.4,1,1,4,2,1033,2,173,2,2146,0,182,5,787,0,
1,1,51239,1,1,1,2,1033,1,2121,2,187,0,2145,5,829,3,
1,2,23326.8,1,2,1,2,1033,2,73,2,187,0,185,1,310,2,
1,1,33889.5,1,4,0,2,1033,3,836,2,658,0,344,2,893,1,
1,2,11738.9,1,3,3,3,1034,1,277,3,821,0,1026,4,303,2,
1,2,17539.2,1,4,0,3,1034,0,244,3,2147,0,609,1,352,1,
1,2,67913.9,1,0,1,3,1034,3,1557,3,2060,0,1410,2,291,3,
1,2,17778.5,1,0,2,3,1034,3,242,3,1702,0,253,3,318,0,
1,1,1196.37,1,2,4,3,1034,1,1557,3,2148,0,1384,2,833,4,
1,1,50743.3,1,0,2,3,1034,2,1997,3,1977,0,1384,3,639,5,
1,2,5472.28,1,4,2,2,1005,2,1828,3,1181,3,1503,4,652,0,
1,1,15158.2,1,1,2,2,1005,0,1962,3,575,3,236,5,914,5,
1,2,49243.6,1,1,4,2,1005,3,813,3,240,3,1169,1,882,4,
1,1,37306.7,1,0,3,2,1005,1,808,3,1784,3,2003,3,117,3,
1,1,44261.9,1,0,4,2,1005,3,1405,3,2149,3,369,4,784,2,
1,2,28321.2,1,4,2,2,1005,3,1558,3,1657,3,814,2,192,1,
1,0,11649.5,0,1,3,1,1035,2,558,2,1981,2,399,0,1013,2,
1,1,9255.7,1,1,1,1,1036,2,331,1,71,0,1294,6,431,0,
1,1,18858.7,1,1,3,1,1036,1,716,1,1824,0,1174,3,394,5,
1,1,17067.5,1,1,0,1,1036,0,1621,1,1325,0,1436,5,316,1,
1,2,5878.09,1,3,3,1,1036,2,203,1,858,0,1185,0,364,2,
1,1,20649.1,1,2,2,1,1036,3,575,1,719,0,1184,5,527,3,
1,1,59704.6,1,3,2,1,1037,2,248,0,260,1,1299,4,457,1,
1,2,17670.4,1,1,2,1,1037,0,2122,0,1023,1,2146,4,389,6,
1,1,71010.8,1,1,0,1,1037,1,379,0,902,1,422,6,259,0,
1,1,43924.6,1,4,0,1,1037,1,594,0,2150,1,1517,0,332,4,
1,1,33089.8,1,1,3,1,1037,0,1184,0,2151,1,747,3,995,2,
1,1,61377.7,1,4,2,1,1037,0,1947,0,1207,1,1299,4,814,5,
1,1,47471.5,1,3,3,1,1037,1,1957,0,753,1,47,4,924,3,
1,0,43818.2,0,2,2,2,1038,3,2123,2,1985,4,443,1,17,2,
1,0,2265.96,0,4,3,3,687,1,1856,2,1366,0,2090,3,195,1,
1,0,65275.1,0,2,4,3,687,0,41,2,2152,0,149,1,886,2,
1,0,7871.26,0,1,3,3,687,2,42,2,1375,0,2147,6,1077,3,
1,0,72162.5,0,3,2,3,687,1,928,2,965,0,1795,0,705,5,
1,0,24087.9,0,4,0,3,687,2,1454,2,271,0,559,5,818,0,
1,1,30247.5,1,1,0,2,1039,2,2124,1,1196,1,2148,4,588,6,
1,1,47697.3,1,1,0,2,1039,1,2125,1,1510,1,1719,0,537,0,
1,1,40444.4,1,2,3,2,1039,2,2027,1,1245,1,728,6,732,4,
1,2,39655.8,1,4,1,2,1039,1,787,1,1554,1,125,3,826,5,
1,2,18130.8,1,1,3,2,1039,2,1054,1,704,1,1057,6,422,2,
1,2,48603.6,1,3,0,2,1039,2,952,1,488,1,2149,1,186,1,
1,2,9270.13,1,0,0,2,1039,1,2126,1,17,1,1344,0,909,3,
1,1,22907.5,1,0,3,3,1040,1,1168,0,134,4,337,4,40,3,
1,2,57487.5,1,1,3,3,1040,3,327,0,718,4,109,5,268,2,
1,1,65164.8,1,2,0,3,1040,1,126,0,2153,4,1575,3,175,1,
1,2,48260.5,1,3,2,1,350,3,1960,0,28,2,962,3,409,3,
1,1,39991.6,1,1,4,1,350,3,511,0,31,2,1872,5,507,5,
1,2,53106.6,1,0,1,1,350,1,512,0,2101,2,1185,3,392,0,
1,1,62112,1,1,1,1,350,1,1171,0,1579,2,727,0,1050,2,
1,2,17044.6,1,1,3,1,350,0,63,0,1988,2,1981,1,990,1,
1,2,73106.4,1,3,0,1,1041,0,2127,0,1090,2,1273,2,201,0,
1,1,28625.7,1,2,2,1,1041,0,2128,0,485,2,1197,6,88,2,
1,2,2392.76,1,0,2,1,1041,2,1922,0,1735,2,2150,5,689,3,
1,2,23626.4,1,2,4,1,1041,0,2129,0,1279,2,1694,0,873,6,
1,2,37805.4,1,0,2,1,1041,2,2130,0,1914,2,2151,5,404,5,
1,2,27430.6,1,4,4,1,1041,2,481,0,1100,2,1096,4,591,1,
1,2,28096.8,1,1,0,1,1041,0,638,0,2154,2,176,3,439,4,
1,0,25703.9,0,2,0,3,198,2,2131,2,61,2,1679,1,563,5,
1,0,24075.6,0,0,3,3,198,3,1243,2,1288,2,1916,1,424,1,
1,0,7214.22,0,1,3,3,198,0,1397,2,774,2,62,0,955,2,
1,0,36274.3,0,4,3,3,198,0,479,2,1618,2,574,5,708,3,
1,0,41638.9,0,2,0,3,198,0,1043,2,1626,2,63,5,152,4,
1,0,32717.1,0,1,4,3,198,2,1805,2,1059,2,1071,2,320,0,
1,0,8422.43,0,4,4,3,1042,2,2047,3,1557,1,2079,4,545,2,
1,0,13623.7,0,1,0,3,1042,3,1746,3,723,1,2152,3,189,3,
1,0,7814.97,0,4,3,3,1042,1,1860,3,612,1,663,1,850,1,
1,0,48557.4,0,0,4,3,1042,1,1860,3,417,1,1822,3,255,0,
1,2,25461.1,1,1,0,0,1043,2,1433,2,122,2,2049,4,108,1,
1,2,61109.7,1,4,3,0,1043,0,2132,2,240,2,2015,5,727,3,
1,2,30172.6,1,3,1,0,1043,2,2019,2,191,2,1450,3,935,2,
1,1,35708.7,1,2,3,0,1043,2,360,2,2155,2,2153,6,570,0,
1,1,65244,1,1,0,1,1044,0,1932,2,540,0,1157,4,239,1,
1,1,13071,1,0,3,1,1044,2,1145,2,110,0,364,5,708,3,
1,1,50609.2,1,2,0,1,1044,1,2133,2,2156,0,439,3,374,2,
1,0,40786.5,0,1,2,1,1045,3,1002,0,1348,4,762,4,295,1,
1,0,29200.2,0,1,1,1,1045,3,413,0,2157,4,1507,0,778,2,
1,0,15967.1,0,1,1,4,954,2,1324,3,1005,2,1705,2,149,1,
1,0,9594.89,0,2,2,4,954,3,1654,3,1695,2,1312,2,959,0,
1,0,16919,0,1,4,4,954,1,2134,3,1709,2,956,2,185,3,
1,0,10537.6,0,2,2,4,954,1,2016,3,1334,2,752,5,1046,2,
1,0,3170.71,0,2,1,4,954,2,1070,3,1116,2,150,5,982,5,
1,1,41619.3,1,0,0,3,376,2,550,3,848,1,330,6,992,2,
1,2,12942.4,1,2,4,1,1046,1,1334,3,1634,2,2154,6,78,2,
1,2,60363.5,1,0,3,1,1046,0,1338,3,1029,2,1300,5,881,1,
1,0,45872,0,2,1,0,1047,1,2135,0,2158,1,1689,0,90,1,
1,0,41773.1,0,2,3,0,1047,3,2016,0,1696,1,266,1,667,3,
1,0,39612.4,0,3,0,0,1047,1,800,0,799,1,715,1,789,2,
1,1,6902.56,1,1,2,1,1048,3,1032,4,2159,2,2003,3,427,1,
1,1,47778.8,1,4,3,1,1048,0,397,4,1227,2,1503,4,108,2,
1,1,42108.4,1,1,3,1,1048,1,1369,4,1538,2,369,3,431,3,
1,1,46913.5,1,0,0,1,1048,0,1668,4,608,2,411,4,284,5,
1,2,33971.4,1,1,1,1,1048,0,76,4,237,2,1403,0,459,0,
1,0,46602.8,0,3,3,2,97,0,2136,1,312,4,1671,6,639,5,
1,0,10461.5,0,1,1,2,97,1,209,1,769,4,310,5,267,1,
1,0,35244.9,0,2,2,2,97,0,454,1,691,4,2121,1,504,4,
1,0,85637.3,0,3,4,2,97,2,523,1,252,4,637,3,602,2,
1,0,24551.5,0,0,0,2,97,1,191,1,2084,4,1006,6,913,3,
1,0,70455,0,4,4,2,97,2,2051,1,36,4,222,2,612,0,
1,2,52802.1,1,1,0,2,724,1,1379,0,284,0,740,2,523,6,
1,1,29380.9,1,1,3,2,724,1,1301,0,2100,0,2126,3,584,4,
1,2,42097.5,1,4,3,2,724,0,2113,0,1552,0,666,3,697,3,
1,1,38562.2,1,3,0,2,724,2,739,0,961,0,669,0,748,2,
1,1,17084.3,1,0,4,2,724,2,1674,0,1041,0,2126,2,425,0,
1,2,37487.2,1,0,2,2,724,2,310,0,2102,0,2137,4,816,5,
1,1,5397.76,1,2,2,2,724,3,1673,0,1670,0,2155,2,1054,1,
1,0,35340.6,0,4,1,4,1049,2,311,2,2160,3,1496,0,544,3,
1,0,15764,0,1,1,4,1049,1,1029,2,2120,3,829,2,735,1,
1,0,32329.5,0,4,3,4,1049,2,311,2,589,3,1158,6,364,2,
1,2,78625,1,1,0,3,1050,1,598,0,597,3,1695,3,308,1,
1,1,37194.8,1,4,2,3,1050,2,1511,0,2033,3,1025,3,301,5,
1,1,11668.6,1,4,2,3,1050,3,2137,0,1551,3,2156,0,671,3,
1,1,19940.1,1,1,0,3,1050,2,2077,0,1571,3,1382,2,642,0,
1,1,2711.53,1,0,4,3,1050,2,2077,0,2161,3,1996,6,120,2,
1,1,32029.6,1,1,1,3,1050,3,1046,0,317,3,1769,3,591,4,
1,0,72998.5,0,1,1,0,1051,1,1195,2,40,1,809,0,593,0,
1,0,52461.9,0,2,2,0,1051,1,771,2,2162,1,956,3,695,4,
1,0,56484.7,0,0,1,0,1051,2,1908,2,356,1,2029,4,43,2,
1,0,12452.5,0,0,4,0,1051,0,1654,2,1818,1,529,1,466,1,
1,0,18662.4,0,4,1,0,1051,1,2007,2,1316,1,1111,0,514,5,
1,0,5901.92,0,1,4,0,1051,2,2134,2,2012,1,2157,0,684,3,
1,0,14503.8,0,1,4,4,153,2,526,3,381,1,1059,1,813,2,
1,0,81519.8,0,2,1,4,153,3,457,3,772,1,263,4,285,0,
1,0,58555.6,0,4,0,4,153,2,209,3,56,1,56,5,81,1,
1,0,36178.5,0,1,2,4,153,2,525,3,57,1,463,0,210,3,
1,0,33929.3,0,0,2,4,153,1,526,3,513,1,2121,4,363,5,
1,1,20042.4,1,0,2,0,1052,3,816,4,2010,3,1983,1,191,1,
1,2,66161,1,2,1,0,1052,1,2010,4,2010,3,1982,3,655,2,
1,1,17909.2,1,0,3,0,1052,2,1668,4,1842,3,2158,0,831,3,
1,2,42427.8,1,2,1,0,1052,1,1369,4,1538,3,372,2,746,0,
1,1,21132.5,1,2,3,4,1053,3,2138,4,2163,1,1695,2,857,2,
1,1,9022.1,1,1,0,3,527,0,1252,2,1026,4,2114,1,264,1,
1,2,45284.4,1,3,1,3,527,3,276,2,1875,4,1963,1,1078,5,
1,2,49214.7,1,3,4,3,527,3,704,2,317,4,495,6,138,2,
1,1,21409.1,1,3,2,3,527,2,1785,2,2060,4,1413,5,816,0,
1,1,22191.1,1,1,2,3,527,0,702,2,1733,4,742,5,805,4,
1,1,58471.6,1,1,1,3,527,3,1075,2,1973,4,1273,1,583,6,
1,1,2666.84,1,1,4,3,527,3,482,2,1734,4,1737,0,781,3,
1,1,18677.7,1,2,2,3,1054,2,1615,4,658,4,276,1,974,3,
1,1,7570.28,1,0,1,3,1054,0,1845,4,2146,4,12,5,499,4,
1,1,55104.9,1,4,3,3,1054,2,1430,4,1708,4,75,2,984,0,
1,1,24771.4,1,3,4,3,1054,0,385,4,2164,4,2159,3,411,1,
1,2,20124.5,1,1,3,3,1054,3,1625,4,537,4,1389,6,1077,2,
1,2,45488.6,1,1,0,3,1054,0,1618,4,344,4,307,6,65,6,
1,1,42130.5,1,4,0,3,1054,1,1615,4,1212,4,195,3,386,5,
1,0,59071.3,0,4,3,0,1055,2,1333,2,480,0,1952,1,381,3,
1,0,61196.3,0,1,2,0,1055,2,124,2,118,0,472,2,185,5,
1,0,63553.4,0,1,4,0,1055,2,664,2,775,0,686,4,564,2,
1,0,21506.5,0,3,0,0,1055,2,591,2,1924,0,1395,0,473,1,
1,0,40982.8,0,0,2,0,1055,1,2002,2,322,0,628,5,705,0,
1,0,39097.3,0,3,1,0,1055,0,475,2,618,0,1916,0,388,4,
1,1,46028.7,1,1,0,4,1056,0,2139,0,857,0,841,5,376,1,
1,1,8388.84,1,0,0,4,1056,1,1635,0,2165,0,1056,1,683,2,
1,0,22684.4,0,1,1,3,520,3,1964,3,1332,2,1191,2,722,5,
1,0,6776.97,0,2,0,3,520,1,1169,3,645,2,152,0,42,1,
1,0,15978.2,0,1,4,3,520,2,39,3,153,2,552,6,1045,2,
1,0,52895.1,0,4,0,3,520,2,771,3,273,2,1864,3,174,0,
1,0,12696.7,0,0,1,3,520,2,1970,3,1335,2,2160,1,919,3,
1,0,26475.8,0,1,0,4,1057,1,31,2,1983,2,535,4,308,2,
1,0,52289.7,0,4,1,4,1057,2,1996,2,382,2,535,2,49,1,
1,0,52448,0,4,3,4,302,1,1238,2,1556,4,1549,3,480,3,
1,0,13342.1,0,4,4,4,302,3,606,2,1826,4,1574,2,415,2,
1,0,1215.05,0,1,4,4,302,1,668,2,1108,4,2161,6,661,1,
1,1,62542.1,1,4,0,4,565,3,877,1,1223,1,1318,4,477,1,
1,1,15600.6,1,0,2,4,565,3,1950,1,368,1,1460,5,783,2,
1,2,24801.3,1,1,1,4,565,3,907,1,576,1,1450,0,454,3,
1,2,77741,1,0,2,4,855,0,1950,2,1817,4,1993,3,22,2,
1,1,5367.54,1,4,4,4,855,2,500,2,2166,4,2162,5,371,3,
1,1,1224.49,1,0,3,4,855,2,2140,2,1495,4,1451,6,507,1,
1,0,15013.9,0,2,2,0,978,2,449,0,398,1,860,4,155,5,
1,0,48838.3,0,1,4,0,978,0,449,0,1665,1,2163,5,493,6,
1,0,16376.1,0,2,4,0,978,3,1934,0,1601,1,399,2,112,2,
1,0,76373.9,0,2,3,0,978,0,1827,0,1157,1,2163,3,885,0,
1,0,4896.58,0,2,3,0,978,0,449,0,1017,1,820,1,616,1,
1,0,17799.4,0,1,2,0,978,0,2141,0,1806,1,2128,1,939,4,
1,0,25861.8,0,2,4,0,978,3,1861,0,2167,1,759,0,480,3,
1,1,2158.35,1,2,3,4,1058,1,2142,3,277,4,1013,2,639,1,
1,2,59685.9,1,1,3,4,1058,1,420,3,2033,4,249,5,80,2,
1,2,32756.6,1,4,0,4,1058,1,2143,3,421,4,427,5,732,3,
1,0,36997.8,0,1,0,3,1059,1,188,4,440,1,35,3,516,2,
1,0,61579.2,0,4,4,3,1059,1,53,4,1746,1,2164,5,1009,5,
1,0,68304.9,0,0,2,3,1059,2,371,4,2168,1,2164,6,795,3,
1,0,32920.5,0,3,4,3,1059,1,371,4,36,1,36,5,578,0,
1,0,42287.2,0,1,2,3,1059,0,301,4,1909,1,1629,0,950,1,
1,0,69369.7,0,0,1,3,1059,1,83,4,654,1,221,6,883,4,
1,1,15464.2,1,4,3,4,1060,1,1851,4,242,0,2165,2,957,2,
1,1,39779.3,1,3,3,4,1060,2,873,4,2010,0,1285,2,98,3,
1,2,21190.6,1,1,0,4,1060,3,1686,4,1740,0,1134,1,845,1,
1,2,32250.9,1,1,2,0,821,1,2061,3,1930,4,1511,2,518,1,
1,2,5493.88,1,2,2,0,821,2,1275,3,1581,4,17,0,257,4,
1,2,77001.1,1,2,3,0,821,1,15,3,1068,4,26,6,98,5,
1,1,68706.4,1,0,3,0,821,3,2144,3,1337,4,412,1,23,3,
1,1,21557.8,1,2,4,0,821,2,410,3,1405,4,26,5,571,2,
1,2,17284.9,1,0,4,0,821,2,1636,3,1962,4,2166,5,196,0,
1,0,28079.5,0,0,4,2,582,0,1546,4,942,4,2167,3,650,2,
1,0,36688.3,0,3,0,2,582,1,928,4,1200,4,2168,1,177,1,
1,1,41883.3,1,3,1,1,1061,3,726,3,1578,1,727,1,640,0,
1,1,85721.1,1,1,3,1,1061,0,1739,3,1188,1,1250,3,580,3,
1,2,22818.5,1,4,2,1,1061,3,2027,3,1245,1,2022,6,96,2,
1,2,76610.1,1,3,0,1,1061,2,1294,3,214,1,705,1,356,1,
1,1,46087.6,1,3,0,2,1062,3,1640,2,567,1,799,5,151,2,
1,1,8155.4,1,1,0,2,1062,3,2145,2,1893,1,1220,5,10,1,
1,1,35420.3,1,1,0,2,1062,2,1598,2,571,1,674,4,584,3,
1,0,52785.4,0,1,2,1,568,0,1197,3,1560,0,861,6,296,4,
1,0,68198.7,0,0,2,1,568,1,850,3,526,0,1780,2,810,3,
1,0,17973.9,0,4,2,1,568,0,1586,3,624,0,897,1,318,2,
1,0,6369.83,0,0,1,1,568,0,2146,3,1376,0,1074,5,769,0,
1,0,43740.5,0,1,4,1,568,2,849,3,764,0,854,6,1035,1,
1,0,20844.9,0,4,1,1,568,2,843,3,452,0,1789,3,53,5,
1,0,13126,0,1,2,1,568,3,1459,3,1348,0,868,5,891,6,
1,2,19949.4,1,4,2,2,1063,2,532,1,1236,2,1358,4,248,3,
1,1,27581.3,1,1,0,2,1063,0,856,1,927,2,367,4,670,1,
1,2,25791.5,1,2,0,2,1063,3,876,1,401,2,586,5,284,2,
1,2,83152.4,1,1,2,2,1063,0,1272,1,184,2,919,4,750,0,
1,2,28214.6,1,0,1,2,1063,0,857,1,1204,2,512,6,97,5,
1,2,13307.5,1,0,2,2,1063,1,1436,1,2035,2,584,2,456,4,
1,0,7082.59,0,0,3,3,835,1,2147,3,958,2,1484,4,361,4,
1,0,6754.36,0,4,2,3,835,3,2147,3,2169,2,680,4,423,0,
1,0,43931,0,1,2,3,835,0,2148,3,220,2,2169,1,248,5,
1,1,25029.5,1,3,2,0,1064,2,1852,2,2009,0,1854,5,708,1,
1,2,2447.01,1,1,1,0,1064,2,1516,2,2170,0,2108,4,560,2,
1,2,48532,1,2,4,0,1064,3,821,2,1399,0,390,5,448,3,
1,1,21444.5,1,0,1,0,1064,2,2149,2,418,0,386,2,1079,0,
1,1,7091.48,1,1,3,0,620,0,2150,2,369,2,369,6,424,1,
1,1,15084.3,1,1,3,0,620,0,1033,2,1495,2,1036,1,551,0,
1,1,48531.8,1,3,1,0,620,0,692,2,368,2,1034,6,829,5,
1,2,63749,1,4,2,0,620,3,1246,2,123,2,369,2,861,2,
1,1,35299.1,1,1,1,0,620,3,1196,2,2127,2,1646,1,288,3,
1,0,10476.8,0,2,3,4,1065,1,2151,1,394,4,1938,2,614,2,
1,0,55570.1,0,0,0,4,1065,3,2152,1,1707,4,946,4,299,1,
1,0,13226.9,0,4,4,4,1065,2,1281,1,1729,4,1938,6,72,3,
1,0,19824.4,0,1,3,4,1065,0,1953,1,1691,4,1077,0,988,5,
1,0,36412.6,0,2,3,4,1065,1,782,1,1313,4,944,0,87,4,
1,0,8642.24,0,0,1,4,1065,0,1952,1,737,4,1280,4,1064,0,
1,0,39519.6,0,1,1,4,1066,3,60,1,2000,0,1149,1,773,2,
1,0,55894.2,0,1,0,4,1066,3,1222,1,666,0,2170,4,855,3,
1,0,13035.2,0,2,2,4,1066,3,761,1,1129,0,528,5,1058,1,
1,2,5793.01,1,2,2,3,596,3,1537,1,1205,2,1520,6,689,2,
1,0,23851.6,0,4,3,0,224,2,893,3,1140,4,1179,6,263,3,
1,0,62621.6,0,3,3,0,224,0,378,3,993,4,898,2,303,2,
1,0,1293.34,0,1,1,0,224,1,744,3,757,4,763,3,390,0,
1,0,47547,0,0,2,0,224,0,896,3,841,4,419,2,925,1,
1,1,8476.47,1,4,3,4,780,2,802,3,1162,0,2171,5,1033,3,
1,1,87135.6,1,3,4,4,780,3,1651,3,483,0,1936,2,595,4,
1,1,38739.3,1,1,1,4,780,1,1967,3,317,0,739,6,456,2,
1,1,22144.4,1,2,0,4,780,3,1926,3,1520,0,701,4,872,5,
1,1,31710,1,4,4,4,780,2,1785,3,2171,0,1382,2,145,0,
1,1,64005.9,1,0,1,4,780,0,1143,3,1091,0,1941,2,397,1,
1,1,31464.1,1,3,4,2,259,2,1407,1,1604,2,941,4,165,1,
1,2,20473.1,1,3,2,2,259,0,362,1,421,2,1874,4,453,3,
1,1,12836.1,1,4,2,2,259,2,934,1,344,2,1651,5,837,2,
1,2,78712.2,1,2,2,0,1067,0,1641,3,1891,4,1508,5,98,1,
1,1,21850.9,1,2,1,0,1067,3,2153,3,1248,4,1342,4,548,2,
1,1,50965.6,1,4,0,4,1068,1,154,4,2172,2,2052,2,463,2,
1,2,24736.9,1,1,3,4,1068,1,561,4,595,2,2083,0,130,1,
1,1,6211.3,1,1,3,4,1068,3,883,4,1298,2,23,5,5,4,
1,2,51812.6,1,3,4,4,1068,0,564,4,1362,2,480,4,386,5,
1,1,10962.9,1,1,4,4,1068,0,160,4,1368,2,2056,1,498,6,
1,2,23274.8,1,0,0,4,1068,0,314,4,1295,2,1155,3,362,0,
1,2,55686.6,1,3,2,4,1068,3,535,4,560,2,2172,6,861,3,
1,2,27617.9,1,3,4,3,1069,0,1640,4,2173,3,1962,3,429,0,
1,1,50877.6,1,0,2,3,1069,3,874,4,1296,3,1516,4,409,2,
1,2,66771.3,1,2,4,3,1069,1,1590,4,892,3,1623,0,162,5,
1,2,16348.5,1,2,3,3,1069,3,1937,4,825,3,24,0,843,3,
1,2,10101.2,1,1,0,3,1069,3,494,4,1950,3,1381,3,511,1,
1,0,57320.6,0,2,4,0,1070,1,1215,4,650,1,2118,2,232,1,
1,0,21009.5,0,4,0,0,1070,2,1149,4,8,1,1307,3,352,2,
1,0,20194,0,3,2,0,1070,1,1914,4,336,1,1991,0,859,5,
1,0,36533.6,0,1,2,0,1070,3,1810,4,606,1,778,2,930,0,
1,0,43607.8,0,1,1,0,1070,0,1237,4,1231,1,1754,5,852,3,
1,0,30504.7,0,2,3,4,984,0,1324,2,149,4,1581,4,858,1,
1,0,61304.8,0,0,4,4,984,0,143,2,272,4,2173,2,681,0,
1,0,36409.9,0,1,3,4,984,1,2111,2,1577,4,1361,3,281,3,
1,0,50280.2,0,3,2,4,984,3,423,2,2158,4,956,6,533,2,
1,0,52075.2,0,3,1,1,998,3,1425,1,939,1,720,6,588,2,
1,0,908.19,0,4,3,1,998,0,654,1,937,1,620,2,279,3,
1,0,14139.9,0,3,4,1,998,2,232,1,1358,1,108,6,1012,1,
1,2,14519.8,1,1,3,2,920,3,890,3,46,2,546,6,424,2,
1,1,81175.5,1,0,1,2,920,2,1738,3,1218,2,838,5,776,0,
1,2,62180.3,1,4,0,2,920,0,2000,3,1247,2,580,0,675,5,
1,1,7778.07,1,2,3,2,920,2,1364,3,2119,2,480,3,606,3,
1,2,4737.98,1,0,2,2,920,2,1598,3,897,2,2174,2,717,1,
1,0,41480.3,0,3,3,2,1071,1,2154,4,602,4,833,1,547,1,
1,2,24529.1,1,1,1,4,256,0,297,0,2174,2,1210,5,796,1,
1,2,26899.3,1,2,4,4,256,2,836,0,1708,2,1116,0,364,2,
1,1,37782.1,1,4,2,2,1072,1,2155,4,504,1,2175,3,456,4,
1,2,62067,1,0,2,2,1072,2,737,4,182,1,1862,0,671,6,
1,2,2531.17,1,0,1,2,1072,2,1502,4,2099,1,2176,3,348,1,
1,1,23130.4,1,3,2,2,1072,3,947,4,1772,1,2045,1,565,5,
1,1,24439,1,1,4,2,1072,0,244,4,1702,1,1027,4,214,3,
1,2,9954.42,1,1,2,2,1072,0,240,4,582,1,2177,6,836,2,
1,1,15442.4,1,3,2,2,1072,3,737,4,747,1,669,6,1057,0,
1,1,20963,1,1,1,1,1073,0,1782,0,1163,3,1626,1,394,3,
1,1,39823.3,1,3,4,1,1073,0,1046,0,2003,3,1153,2,493,1,
1,1,80467.9,1,1,0,1,1073,3,1784,0,254,3,1738,4,524,0,
1,2,71875,1,1,2,1,1073,2,213,0,284,3,2178,6,795,2,
1,1,20901.1,1,4,4,4,1074,3,2156,0,1213,3,76,5,327,2,
1,1,8211.02,1,1,0,4,1074,0,458,0,507,3,1530,6,1080,1,
1,0,52848.3,0,1,3,3,353,1,986,2,999,1,994,2,27,1,
1,0,35485.4,0,1,1,3,353,3,1282,2,1427,1,1308,3,593,3,
1,0,27002.4,0,1,1,3,353,3,800,2,1005,1,347,1,991,2,
1,0,63892.5,0,1,3,2,1075,3,691,1,838,4,222,3,175,2,
1,1,33924.9,1,0,4,4,1076,2,1845,4,79,0,724,4,281,3,
1,1,44371.9,1,2,1,4,1076,2,296,4,2095,0,2179,5,829,5,
1,1,22792.2,1,0,4,4,1076,2,2013,4,1514,0,2008,1,473,1,
1,2,33690.2,1,4,0,4,1076,1,903,4,1879,0,1875,6,922,2,
1,1,60480.2,1,4,3,4,1076,3,2157,4,2090,0,1529,6,434,0,
1,1,29000.9,1,4,1,4,1076,3,2013,4,2095,0,160,2,438,4,
1,0,24200.3,0,4,4,4,1077,1,956,3,1258,2,1743,0,564,6,
1,0,19084.8,0,3,4,4,1077,0,1553,3,332,2,113,0,222,0,
1,0,8428.36,0,4,2,4,1077,0,1812,3,1256,2,878,0,291,1,
1,0,32980.8,0,1,1,4,1077,1,1809,3,846,2,1262,0,244,4,
1,0,40017.7,0,3,0,4,1077,3,1812,3,1586,2,778,4,384,5,
