tableid,timeline,agg,c01,c02,c03,c04,c05,c06,c07,c08,c09,c10,c11,c12,c13,c14,
1,0,50450.6,0,2,4,1,1352,1,2232,0,1530,1,1636,5,911,2,
1,1,13830.3,1,2,1,3,364,0,295,0,1385,3,1391,1,783,5,
1,1,7283.64,1,2,1,3,364,3,241,0,2314,3,722,2,548,1,
1,1,19929.8,1,1,4,3,364,1,1500,0,1902,3,738,2,755,0,
1,1,32947,1,0,2,3,364,2,2143,0,1702,3,1707,3,79,4,
1,2,37647.8,1,0,4,3,364,1,175,0,226,3,424,6,719,3,
1,1,7347.8,1,2,0,3,364,1,2012,0,1058,3,741,5,470,2,
1,1,9135.72,1,4,0,3,364,1,416,0,226,3,515,0,498,6,
1,0,39973.2,0,2,0,0,36,1,2310,2,1789,0,350,1,458,1,
1,0,43676.8,0,1,1,0,36,3,800,2,348,0,1110,1,246,2,
1,0,49826.3,0,2,3,4,1353,0,1261,0,62,0,1604,1,122,2,
1,0,1003.1,0,0,4,4,1353,1,1387,0,106,0,1146,1,974,1,
1,0,4423.71,0,1,4,4,1353,3,761,0,1438,0,2233,4,1049,3,
1,0,8108.6,0,0,0,0,517,0,61,0,345,2,2253,2,701,2,
1,0,3330.63,0,2,1,0,517,0,61,0,667,2,2199,5,1074,5,
1,0,46318.3,0,4,2,0,517,3,475,0,460,2,444,1,742,3,
1,0,15553.1,0,1,4,0,517,3,1418,0,590,2,443,2,601,4,
1,0,66814.2,0,2,2,0,517,2,476,0,590,2,1801,6,30,0,
1,0,33929.4,0,2,3,0,517,2,1114,0,2315,2,1126,2,265,1,
1,0,42555,0,0,1,0,517,0,58,0,2142,2,1106,3,1051,6,
1,2,6451.02,1,1,2,3,567,3,2311,0,1841,3,1499,2,635,2,
1,2,23881.4,1,0,4,3,567,3,1471,0,1538,3,1034,3,615,3,
1,1,22023.5,1,1,1,3,567,1,2311,0,1599,3,1982,5,397,1,
1,2,5039.31,1,1,4,3,567,0,2079,0,2182,3,120,4,54,0,
1,2,59795.2,1,3,4,0,710,3,1054,4,450,0,866,6,425,2,
1,0,32166.8,0,0,3,0,1354,1,1043,4,667,1,345,6,534,4,
1,0,15352.4,0,2,1,0,1354,2,1110,4,2064,1,2249,1,383,1,
1,0,32594.4,0,1,1,0,1354,2,1670,4,1210,1,492,6,887,6,
1,0,23008.2,0,1,1,0,1354,0,1581,4,1341,1,658,3,285,2,
1,0,3949.23,0,4,4,0,1354,3,1187,4,1120,1,1677,3,984,3,
1,0,49319.8,0,4,0,0,1354,2,1671,4,1120,1,465,3,738,5,
1,0,64712.9,0,1,4,0,1354,0,2312,4,1059,1,1207,2,202,0,
1,0,29840.2,0,1,1,1,1133,3,2264,1,550,3,558,3,745,5,
1,0,11112.2,0,0,4,1,1095,3,374,1,1748,2,899,5,926,1,
1,0,17578.5,0,0,1,1,1095,3,1505,1,1477,2,1487,1,933,2,
1,0,8006.58,0,3,3,1,1095,0,1754,1,691,2,37,5,653,3,
1,2,2558.74,1,0,3,0,720,0,1780,0,1582,3,2276,5,383,5,
1,2,40837.4,1,2,3,0,720,3,1050,0,1407,3,2140,2,1005,4,
1,2,41517,1,1,2,0,720,3,1780,0,2043,3,1960,4,706,6,
1,1,7802.4,1,2,4,0,720,1,1328,0,929,3,1653,2,833,3,
1,2,1457.55,1,0,1,0,720,0,1716,0,126,3,960,2,478,1,
1,2,41518.8,1,4,3,0,720,3,1916,0,1304,3,1231,5,169,0,
1,1,43077.4,1,1,0,0,720,1,1050,0,1338,3,1652,1,488,2,
1,0,38496.1,0,3,2,2,551,2,2056,2,1060,2,56,2,717,1,
1,0,59643.9,0,2,1,2,551,2,84,2,1072,2,1629,4,687,2,
1,2,77661.9,1,1,0,0,1342,0,824,3,1173,4,1159,4,6,1,
1,2,37407.6,1,1,1,0,1342,2,1293,3,986,4,1462,3,885,0,
1,1,76851,1,3,4,0,1342,2,1573,3,1749,4,2073,4,203,3,
1,1,67619.4,1,3,2,0,1342,3,1129,3,88,4,207,4,190,2,
1,0,29322.2,0,1,2,1,467,1,1907,4,2227,3,529,0,922,2,
1,2,49484.9,1,0,0,4,1020,3,2076,2,1977,4,2177,1,344,3,
1,1,3462.75,1,1,2,4,1020,0,1498,2,1058,4,741,6,491,2,
1,1,62435.8,1,1,2,4,1020,0,1658,2,284,4,284,0,200,1,
1,1,37990.2,1,4,4,4,1020,0,1047,2,1302,4,1527,1,744,0,
1,1,52262.9,1,1,0,0,891,0,358,1,2316,4,1298,0,371,2,
1,2,29595.3,1,1,1,0,891,3,915,1,616,4,1664,0,183,1,
1,0,11303.9,0,1,3,1,1355,2,896,4,906,3,1356,4,580,0,
1,0,8822.45,0,3,4,1,1355,2,756,4,1796,3,193,2,999,1,
1,0,31053,0,4,3,1,1355,1,1450,4,34,3,2036,3,337,3,
1,0,10120.7,0,2,4,1,1355,0,425,4,1417,3,1007,6,253,2,
1,0,17556.4,0,1,0,1,1355,2,1079,4,880,3,904,6,516,5,
1,0,18489.4,0,2,4,1,513,1,1996,3,1766,3,1472,1,202,0,
1,0,4989.36,0,4,2,1,513,1,1079,3,1349,3,748,0,368,1,
1,0,75872.2,0,2,1,1,513,0,254,3,2168,3,382,0,747,2,
1,0,11261.8,0,2,0,1,513,3,1941,3,1957,3,901,0,293,3,
1,0,37390.2,0,0,0,3,1356,0,2185,0,2192,3,1152,3,354,3,
1,0,22560.3,0,3,1,3,1356,0,2107,0,1012,3,2249,3,16,2,
1,0,45077.5,0,2,3,3,1356,2,1755,0,2317,3,1597,2,831,1,
1,0,9304.75,2,0,1,4,1357,3,919,1,1311,0,1852,3,39,2,
1,3,52247.4,2,3,1,4,1357,1,1629,1,1721,0,1850,6,269,1,
1,0,45921.6,0,3,3,4,1358,3,2313,0,603,3,967,6,1019,0,
1,0,69556,0,2,2,4,1358,3,943,0,2178,3,950,0,796,1,
1,0,61373.8,0,1,2,0,1359,3,2186,2,1475,0,1114,2,857,2,
1,0,81686.5,0,1,3,0,1359,1,309,2,1254,0,1257,5,304,1,
1,0,9239.7,0,4,3,1,341,3,1527,0,1806,4,2322,3,1042,1,
1,0,36438.4,0,3,3,1,341,3,1872,0,2133,4,154,3,542,0,
1,0,27881.9,0,1,4,1,341,2,2030,0,622,4,751,4,365,2,
1,0,66910.8,0,0,1,1,341,0,1167,0,2305,4,1192,4,485,3,
1,0,39311.4,0,1,0,4,1099,1,1419,2,795,4,541,4,703,2,
1,0,35687.9,0,3,3,4,1099,3,960,2,1340,4,2313,0,362,0,
1,0,56555.1,0,3,2,4,1099,1,603,2,1199,4,968,0,400,3,
1,0,51555.3,0,3,0,4,1099,2,981,2,1942,4,2131,2,111,4,
1,0,40237.2,0,4,1,4,1099,2,1532,2,1199,4,1331,0,536,5,
1,0,56411,0,2,2,4,1099,1,1394,2,1481,4,2006,1,1028,1,
1,0,75499.6,0,1,4,2,582,2,799,3,271,3,989,4,827,1,
1,0,49804.8,0,4,0,2,582,2,42,3,1366,3,1957,2,929,2,
1,1,71415.4,1,2,3,0,1360,0,635,2,1248,0,704,4,414,1,
1,1,44742.9,1,1,2,0,1360,2,1542,2,1616,0,1565,4,348,2,
1,1,55873.8,1,0,1,1,1361,2,835,3,129,3,1513,6,131,1,
1,1,32831.1,1,1,2,1,1361,2,852,3,1554,3,1512,1,758,0,
1,1,32386.6,1,1,4,1,1361,0,1160,3,1408,3,2185,4,513,2,
1,1,87742.5,1,3,2,1,1361,2,1225,3,2177,3,1907,5,441,3,
1,0,27300,0,1,2,0,734,0,741,1,2068,0,431,1,940,1,
1,0,74329,0,4,3,0,734,2,392,1,1944,0,504,4,136,2,
1,2,26027.5,1,1,2,1,1362,1,595,1,1367,2,2056,4,1002,2,
1,0,25421.8,0,3,3,2,1363,3,321,3,1877,0,1102,1,855,3,
1,0,64370.5,0,0,4,2,1363,3,822,3,672,0,2323,2,643,2,
1,0,22995.7,0,0,4,2,1363,2,1595,3,1832,0,228,5,985,1,
1,1,52980.7,1,0,2,3,850,0,19,3,812,3,583,6,868,1,
1,1,19301.2,1,4,1,3,850,3,1516,3,1369,3,800,2,818,2,
1,2,16553.8,1,0,0,3,850,3,573,3,2170,3,1229,2,909,3,
1,1,21623.2,1,1,2,3,58,3,1658,4,2130,2,284,6,993,2,
1,2,23319.1,1,1,2,3,58,3,1047,4,746,2,2171,5,661,1,
1,1,15081.9,1,1,3,4,1309,0,1503,4,1715,3,814,1,988,3,
1,2,53866.6,1,1,4,4,1309,2,569,4,568,3,1700,3,133,2,
1,1,55853.2,1,1,0,4,1309,0,2004,4,2241,3,2324,1,599,0,
1,1,10360.9,1,1,1,4,1309,1,2068,4,1292,3,1829,1,182,1,
1,2,1453.55,1,4,2,3,1364,3,1500,4,2136,0,1543,5,579,2,
1,0,50278.6,0,3,1,3,475,0,1581,4,2318,2,576,0,49,1,
1,0,46418.4,0,0,0,3,475,1,1111,4,1544,2,2283,0,329,3,
1,0,3375.66,0,1,2,3,475,2,2099,4,481,2,527,1,722,2,
1,0,6486.88,0,0,1,4,1248,1,1097,1,103,2,1106,6,701,3,
1,0,60944.8,0,1,1,4,1248,0,2123,1,62,2,2233,0,245,2,
1,0,40117.5,0,0,4,4,1248,2,1043,1,2051,2,1129,4,466,1,
1,0,47986.7,0,0,2,4,1248,3,58,1,1804,2,1263,5,412,0,
1,2,33390.7,1,0,3,2,1365,3,2103,4,2088,4,1875,0,606,4,
1,2,56853.1,1,3,4,2,1365,0,1673,4,255,4,2201,0,433,1,
1,2,6997.56,1,4,0,2,1365,2,2277,4,743,4,909,1,463,3,
1,1,39485.5,1,1,3,2,1365,2,1381,4,1443,4,1774,3,654,0,
1,2,12136,1,2,3,2,1365,2,2261,4,1662,4,1530,1,436,6,
1,1,58765.2,1,3,1,2,1365,2,1501,4,1058,4,1027,4,454,5,
1,1,52135.2,1,2,3,2,1365,3,2277,4,509,4,954,2,794,2,
1,2,51262,1,1,2,2,319,2,383,4,1634,0,2274,6,677,2,
1,1,15633.1,1,2,0,2,319,0,763,4,1055,0,1346,6,306,1,
1,1,35750.7,1,1,2,2,319,3,1942,4,631,0,930,4,217,0,
1,1,92497,1,0,0,2,319,0,1339,4,477,0,772,5,309,3,
1,1,30314.3,1,0,1,2,319,3,1572,4,434,0,1363,3,1017,4,
1,2,26705.2,1,4,0,2,319,2,45,4,1381,0,999,5,1027,5,
1,2,53325.5,1,2,4,1,1329,1,724,4,2134,0,1627,4,241,1,
1,2,6751.12,1,2,1,1,1329,0,1898,4,86,0,1185,0,655,2,
1,2,18260.9,1,1,3,1,1329,1,1228,4,343,0,2088,1,894,0,
1,2,41619.5,1,4,2,1,1329,1,79,4,2270,0,1440,0,210,5,
1,1,12171.8,1,3,4,1,1329,0,846,4,1440,0,1873,5,515,3,
1,1,15120.6,1,1,4,2,794,1,494,1,2009,1,1162,3,527,2,
1,1,6241.7,1,4,0,2,794,2,1178,1,1785,1,2109,6,683,1,
1,0,21779.7,0,0,2,0,1366,2,820,0,316,4,2142,6,95,1,
1,0,78707,0,4,0,0,1366,0,2314,0,2081,4,1433,1,648,0,
1,0,26650.2,0,1,2,0,1366,2,2166,0,2319,4,950,5,310,4,
1,1,52179.9,1,2,1,3,1367,0,1702,2,1246,1,2112,2,1074,2,
1,0,22196.4,0,1,1,0,1368,1,2123,4,1111,1,658,3,818,3,
1,0,11814.5,0,2,1,0,1368,1,761,4,1924,1,1260,3,655,2,
1,0,44377.4,0,2,0,0,1368,1,1189,4,346,1,2011,3,729,5,
1,0,33237.6,0,2,2,0,1368,0,334,4,322,1,472,0,348,0,
1,0,7192.65,0,3,3,0,1368,0,1670,4,1618,1,1249,4,924,1,
1,1,45969.6,1,2,1,0,1369,1,2259,0,2320,4,1936,5,295,6,
1,1,7883.54,1,1,1,0,1369,0,1584,0,661,4,1737,6,963,5,
1,2,1889.98,1,1,0,0,1369,2,704,0,2310,4,2150,0,675,0,
1,2,47356.2,1,1,2,0,1369,0,1651,0,1100,4,1969,5,1073,2,
1,1,30524.2,1,0,1,0,1369,0,640,0,179,4,2325,2,867,1,
1,1,38802.6,1,2,4,0,1369,0,1944,0,2003,4,1041,5,1067,3,
1,2,12949.7,1,4,1,0,1369,0,1466,0,2190,4,251,1,764,4,
1,1,5922.28,1,1,4,1,1370,2,2198,1,30,3,1802,4,996,0,
1,1,2028.22,1,0,0,1,1370,3,2159,1,2321,3,1185,0,316,3,
1,1,46223.5,1,3,0,1,1370,3,578,1,2322,3,127,2,202,1,
1,2,12676.4,1,1,2,1,1370,1,578,1,297,3,1066,3,1091,2,
1,2,63347.2,1,4,0,3,1092,1,1803,2,420,1,1800,5,430,2,
1,1,1611.71,1,1,3,3,1092,1,934,2,949,1,1144,3,324,3,
1,2,33756.6,1,1,2,3,1092,3,504,2,2136,1,1216,3,722,1,
1,0,40084,0,3,0,4,1371,1,2253,3,1272,2,1278,2,913,2,
1,0,74238.7,0,0,0,4,1371,3,2315,3,1453,2,1330,6,174,1,
1,0,47265.4,0,1,0,2,1372,2,1853,0,512,3,931,3,1092,2,
1,0,1460.56,0,1,4,2,1372,3,678,0,613,3,1755,0,1039,5,
1,0,55245,0,4,4,2,1372,2,2039,0,1910,3,1901,3,443,1,
1,0,33901.1,0,0,1,2,1372,3,371,0,528,3,652,3,682,4,
1,0,66331.2,0,4,3,2,1372,1,911,0,653,3,2059,4,1019,0,
1,0,34812.2,0,0,2,2,1372,3,188,0,1674,3,1613,1,274,6,
1,0,10518.2,0,2,3,2,1372,0,467,0,379,3,1369,2,118,3,
1,0,8297.04,0,0,2,1,1373,2,2087,2,2323,1,1705,5,95,3,
1,0,72030.9,0,0,3,1,1373,0,1547,2,1116,1,151,1,350,4,
1,0,34933.2,0,2,0,1,1373,1,394,2,1980,1,1339,4,113,0,
1,0,27833.8,0,2,2,1,1373,2,316,2,1828,1,2221,4,687,5,
1,0,33384.1,0,4,1,1,1373,0,260,2,150,1,552,4,979,1,
1,0,62155.4,0,0,4,1,1373,1,1324,2,965,1,552,5,977,2,
1,0,64537.9,0,1,3,3,1224,2,1081,0,1984,1,91,2,175,2,
1,0,8379.27,0,2,4,3,1224,0,1696,0,38,1,1951,1,893,1,
1,0,65086.8,0,1,4,3,1224,3,52,0,381,1,1048,6,978,3,
1,0,23272.2,0,0,1,3,1224,2,52,0,1358,1,91,3,388,0,
1,0,20325.8,0,2,0,2,1250,1,1813,0,717,1,1946,3,102,3,
1,0,18334.8,0,3,1,2,1250,1,390,0,2324,1,715,6,674,2,
1,0,37090.9,0,1,1,2,1250,2,1403,0,354,1,146,6,267,1,
1,0,79716.5,0,2,2,2,1250,3,780,0,953,1,353,6,986,5,
1,0,35334,0,1,4,2,1250,1,2305,0,1087,1,2216,2,145,0,
1,0,5802.2,2,1,2,0,1374,3,1718,0,1309,3,1858,5,914,1,
1,0,65763.9,2,1,2,0,1374,1,1259,0,748,3,1097,2,817,0,
1,2,7628.22,2,1,2,0,1374,0,730,0,300,3,1296,6,623,5,
1,0,1087.18,2,1,2,0,1374,0,1260,0,1461,3,743,5,305,2,
1,0,19869,2,0,4,0,1374,3,1693,0,1863,3,943,0,576,4,
1,0,37168.5,2,2,2,0,1374,1,1797,0,1287,3,2326,3,380,3,
1,0,65979.8,0,0,4,3,1375,0,2314,1,316,4,1279,4,626,4,
1,0,27069,0,1,1,3,1375,2,2315,1,550,4,1271,5,287,3,
1,0,66011.5,0,0,4,3,1375,0,2316,1,865,4,2327,5,972,1,
1,0,83230.4,0,2,4,0,1376,1,2011,1,1122,3,527,1,594,2,
1,0,44368,0,2,3,0,1376,2,1223,1,1254,3,1149,3,534,5,
1,0,49745.7,0,2,4,0,1376,3,1112,1,1242,3,1809,4,466,0,
1,0,27109.7,0,3,4,0,1376,0,1821,1,2317,3,1247,5,7,1,
1,0,16457.8,0,3,3,0,1376,1,1903,1,1830,3,1445,2,298,3,
1,0,30831.6,0,1,0,0,1376,0,2244,1,619,3,2328,6,103,6,
1,0,85740.5,0,1,0,0,1376,0,1415,1,1446,3,1446,4,266,4,
1,2,10511.2,1,0,3,4,735,2,2246,3,22,2,1884,6,519,2,
1,2,46016.4,1,4,4,3,673,1,1207,3,1578,2,588,2,285,3,
1,1,45408.3,1,4,1,3,673,1,122,3,2325,2,499,3,48,2,
1,2,31273.4,1,1,1,3,673,0,1876,3,1053,2,1407,3,851,1,
1,1,52574.4,1,0,2,3,1377,1,2317,4,2155,3,1828,5,68,1,
1,1,11683.8,1,1,1,3,1377,1,226,4,1558,3,1034,4,218,3,
1,1,60485,1,0,1,3,1377,3,817,4,2182,3,1459,0,260,2,
1,1,10403,1,4,2,2,1378,0,292,0,1391,4,2256,2,190,2,
1,2,9562.32,1,4,4,2,336,3,444,0,489,4,500,6,550,4,
1,1,45040,1,1,4,2,336,0,406,0,129,4,2267,0,528,3,
1,2,36039,1,0,1,2,336,3,77,0,875,4,798,6,963,6,
1,1,17478,1,2,4,2,336,1,1482,0,879,4,416,3,672,2,
1,1,11793.9,1,4,0,2,336,0,485,0,455,4,278,6,738,0,
1,2,45779,1,0,3,2,336,2,1310,0,1959,4,922,3,420,1,
1,1,76431,1,2,1,2,336,2,2126,0,2219,4,2112,5,1069,5,
1,1,27109,1,1,4,0,336,0,1758,2,1407,3,1057,6,1062,1,
1,2,9706.26,1,2,1,0,336,2,14,2,17,3,499,0,982,2,
1,1,57707.5,1,4,4,3,1379,2,379,4,2091,3,106,0,528,3,
1,2,39093.6,1,1,0,3,1379,3,1338,4,477,3,415,6,84,0,
1,1,34442.8,1,1,2,3,1379,2,382,4,262,3,2174,5,931,1,
1,2,28471.1,1,4,4,3,1379,0,1593,4,2208,3,675,0,327,2,
1,2,26202.3,1,0,3,2,79,3,319,0,113,2,2329,4,138,4,
1,2,22624.6,1,4,0,2,79,1,462,0,1749,2,2073,0,968,6,
1,2,63699.7,1,4,3,2,79,0,81,0,329,2,109,1,254,5,
1,1,22952.5,1,4,0,2,79,3,328,0,1749,2,2181,3,628,0,
1,2,28794.4,1,0,2,2,79,0,104,0,2144,2,1980,6,404,2,
1,2,69961.7,1,0,3,2,79,1,195,0,88,2,67,2,815,1,
1,1,71324.9,1,2,0,2,79,0,107,0,1173,2,83,2,293,3,
1,0,967.06,0,1,4,3,820,1,1187,4,436,1,62,1,532,1,
1,0,49232,0,3,4,3,820,0,1223,4,1626,1,467,0,507,3,
1,0,82481.9,0,4,4,3,820,2,1313,4,569,1,230,3,227,0,
1,0,34092.4,0,1,0,3,820,1,1100,4,1421,1,323,4,904,5,
1,0,55667.6,0,2,1,3,820,1,1043,4,1359,1,469,6,687,2,
1,2,27750.5,1,1,3,3,1380,0,2076,3,508,3,513,5,1085,5,
1,1,73529.4,1,1,2,3,1380,2,1783,3,1543,3,1579,1,319,0,
1,2,13324.3,1,2,4,3,1380,0,1782,3,747,3,1542,5,871,6,
1,1,37455.6,1,4,0,3,1380,0,241,3,1741,3,1528,6,1015,1,
1,2,67139.3,1,1,3,3,1380,2,175,3,1757,3,249,3,897,4,
1,1,75639.6,1,0,3,3,1380,3,2228,3,2111,3,1736,1,124,3,
1,2,56511.5,1,1,0,3,1380,3,1021,3,727,3,1442,5,353,2,
1,1,58596.2,1,0,1,0,288,3,2210,3,1025,1,839,0,430,2,
1,2,57486.9,1,2,2,0,288,2,1010,3,1582,1,1960,4,187,1,
1,1,13144.4,1,1,0,0,288,2,2318,3,260,1,2154,6,922,5,
1,1,51003.5,1,0,3,0,288,0,1327,3,754,1,606,1,525,6,
1,2,7112.77,1,3,0,0,288,3,1057,3,410,1,1847,1,1026,0,
1,1,84739.5,1,4,0,0,288,3,2318,3,1338,1,1340,5,855,4,
1,2,7703.2,1,1,3,0,288,1,268,3,785,1,279,3,858,3,
1,0,57745.2,0,1,1,1,191,3,695,1,311,2,1772,3,611,6,
1,0,30329,0,2,0,1,191,2,706,1,2200,2,2208,5,122,4,
1,0,13996.1,0,1,0,1,191,0,2035,1,1270,2,1753,2,469,1,
1,0,16874.2,0,3,4,1,191,2,711,1,176,2,1945,4,195,3,
1,0,57148.2,0,2,2,1,191,2,2064,1,390,2,3,6,514,5,
1,0,8156.82,0,2,2,1,191,3,710,1,796,2,542,0,530,2,
1,0,44366.5,0,2,1,1,191,3,136,1,1873,2,1619,5,289,0,
1,2,64308,1,4,3,1,905,1,429,2,935,4,366,5,345,2,
1,1,84809.3,1,4,3,1,905,1,762,2,564,4,1222,0,980,0,
1,2,53779.3,1,4,4,1,905,0,1010,2,2150,4,547,5,874,1,
1,1,23786.2,1,4,4,1,905,1,1339,2,2151,4,106,5,512,3,
1,2,53355.8,1,4,1,1,905,0,1957,2,2326,4,641,3,479,5,
1,0,70777,0,2,0,1,1381,2,988,0,1818,1,755,4,312,3,
1,0,6932.4,0,2,2,1,1381,2,422,0,270,1,270,4,198,1,
1,0,3865.14,0,1,3,1,1381,2,1793,0,2082,1,972,5,268,0,
1,0,1471.57,0,2,3,1,1381,0,143,0,2158,1,268,0,895,2,
1,0,25935.5,0,2,1,0,1382,0,1810,4,1646,0,2079,4,179,2,
1,0,43276.2,0,1,2,0,1382,2,606,4,1392,0,1496,6,520,3,
1,0,20387.9,0,1,2,0,1382,3,1031,4,975,0,631,5,454,0,
1,0,6126.6,0,2,3,0,1382,2,667,4,1826,0,1807,2,928,1,
1,2,75071.1,1,3,2,4,1383,3,1636,3,1056,3,1366,4,533,0,
1,1,25227.3,1,1,4,4,1383,2,1275,3,875,3,841,0,399,3,
1,2,24595.9,1,1,4,4,1383,0,2319,3,2327,3,1846,3,350,2,
1,1,9194.65,1,1,4,4,1383,3,1701,3,1028,3,2330,4,564,1,
1,2,3816.2,1,3,4,1,1129,3,1542,3,2218,0,1064,5,439,1,
1,1,20790.9,1,1,4,1,1129,1,923,3,1932,0,2276,2,527,3,
1,2,49235.9,1,3,2,1,1129,3,1541,3,449,0,1407,2,816,5,
1,2,26909,1,1,3,1,1129,1,2085,3,409,0,1960,6,240,2,
1,2,32014.6,1,3,1,1,1129,0,634,3,1056,0,554,5,387,0,
1,2,5228.52,1,4,2,4,1300,3,178,3,894,0,889,0,323,1,
1,2,38312.8,1,4,2,4,1300,3,89,3,1235,0,1237,1,75,5,
1,2,52681,1,2,4,4,1300,3,1321,3,2328,0,290,4,37,0,
1,1,84218.8,1,2,2,4,1300,0,913,3,1811,0,1670,4,406,2,
1,1,63647.8,1,4,0,4,1300,2,2288,3,2284,0,2041,0,1009,3,
1,0,11304.5,0,4,0,2,1178,3,1403,1,361,3,2188,3,992,2,
1,0,25327.8,0,0,1,2,1178,2,2250,1,1819,3,2263,2,82,0,
1,0,24812.5,0,4,1,2,1178,2,2232,1,1996,3,1636,5,713,1,
1,0,52184.6,0,4,2,2,1178,0,1628,1,2135,3,1658,2,305,3,
1,1,23079.5,2,4,0,4,1209,1,2286,2,1762,0,1881,5,312,3,
1,0,22844.2,2,0,1,4,1209,1,697,2,359,0,2326,2,786,6,
1,0,12824.1,2,4,1,4,1209,3,1362,2,1944,0,735,3,238,5,
1,2,23556,2,2,4,4,1209,3,1602,2,1314,0,1429,5,145,2,
1,2,57288.8,2,0,0,4,1209,1,1293,2,700,0,2331,1,299,1,
1,2,33201.3,2,4,1,4,1209,0,698,2,1175,0,1612,1,272,4,
1,0,14496.4,2,1,3,4,1209,2,728,2,1101,0,1309,2,849,0,
1,1,21436.7,1,0,1,0,1212,2,238,4,962,4,284,3,603,0,
1,2,82454.7,1,3,4,0,1212,2,660,4,581,4,609,3,80,4,
1,2,18480.4,1,2,4,0,1212,2,217,4,1977,4,1694,0,516,3,
1,2,7983.45,1,0,1,0,1212,0,2261,4,2329,4,2298,6,33,5,
1,1,22175.4,1,3,3,0,1212,1,1784,4,1163,4,804,4,942,2,
1,2,19820.9,1,0,4,0,1212,3,2075,4,2061,4,1528,6,23,1,
1,0,21758.1,0,4,4,0,303,2,324,0,672,4,471,0,1020,2,
1,2,18792.5,1,2,1,1,530,1,43,4,1555,4,608,0,1027,3,
1,1,3347.54,1,0,1,1,530,2,2091,4,633,4,2019,5,55,5,
1,1,17277.4,1,0,3,1,530,1,991,4,1008,4,106,2,1005,4,
1,1,31042.3,1,2,0,1,530,3,632,4,1367,4,423,5,642,2,
1,2,42820.5,1,1,1,1,530,3,763,4,2165,4,2259,4,641,0,
1,1,54722.4,1,0,3,1,530,0,923,4,2055,4,1345,0,835,6,
1,2,9424.9,1,4,4,1,530,3,763,4,856,4,1205,1,1025,1,
1,1,44542.8,1,4,1,1,1233,3,2320,2,547,4,1570,4,30,2,
1,1,2955.14,1,0,4,1,1233,3,1053,2,1887,4,1508,2,804,1,
1,2,7296.08,1,0,0,3,110,3,1369,4,406,0,823,4,351,2,
1,2,32429.2,1,0,1,4,1384,0,1160,3,208,4,1627,4,500,3,
1,1,65784.4,1,2,4,4,1384,3,1739,3,2206,4,29,4,253,1,
1,2,54892.5,1,0,1,4,1384,2,1613,3,731,4,1908,1,937,2,
1,0,6907.4,0,1,3,0,74,2,1476,0,2319,4,558,2,35,3,
1,0,34386.8,0,3,1,0,74,3,165,0,2319,4,614,3,646,2,
1,0,24526.4,0,0,1,0,74,2,165,0,553,4,477,6,426,1,
1,1,26347.8,1,1,1,1,1385,0,2018,4,1457,0,2332,0,1021,1,
1,1,26614.6,1,1,4,1,1385,2,2010,4,369,0,236,2,365,3,
1,2,13533.6,1,2,1,1,1385,1,1153,4,1777,0,884,6,1081,2,
1,1,36867.4,1,0,2,1,1385,1,807,4,373,0,1034,6,36,0,
1,1,50573.4,1,4,4,0,977,1,405,4,2182,3,402,0,250,3,
1,1,31617.6,1,1,3,0,977,0,588,4,1506,3,119,1,587,6,
1,2,64781.4,1,4,2,0,977,1,361,4,293,3,1630,6,934,0,
1,1,8997.66,1,4,3,0,977,1,224,4,81,3,1404,2,711,1,
1,1,38016.3,1,1,4,0,977,3,1154,4,1291,3,1168,6,214,5,
1,2,23000.2,1,2,2,0,977,0,2321,4,1842,3,1700,1,698,2,
1,1,3157.34,1,1,2,0,977,3,405,4,1504,3,1451,3,680,4,
1,0,50517.4,0,0,1,0,705,1,621,1,1726,3,332,5,680,5,
1,0,11253.1,0,0,1,0,705,0,1239,1,2105,3,1332,0,964,0,
1,0,61077.8,0,0,2,0,705,3,1398,1,2220,3,1888,3,315,2,
1,0,65469.2,0,0,2,0,705,1,1243,1,884,3,1350,1,1051,4,
1,0,61919.5,0,3,4,0,705,3,312,1,1985,3,1593,0,14,3,
1,0,33156.7,0,3,1,0,705,3,2042,1,1985,3,1604,2,935,1,
1,0,15457,0,3,1,0,705,3,682,1,775,3,2333,5,618,6,
1,3,22872.5,2,0,3,1,212,2,2287,0,1395,4,1684,6,460,2,
1,0,55887.2,2,4,0,1,212,2,919,0,1539,4,1313,5,177,0,
1,0,17848.8,2,2,3,1,212,2,1087,0,1104,4,501,3,544,3,
1,0,7640.22,2,1,3,1,212,0,2322,0,73,4,1948,1,909,5,
1,2,10336,2,3,1,1,212,2,2286,0,1262,4,974,0,641,1,
1,0,45408.3,0,3,4,3,1386,3,1515,0,1329,4,2001,5,48,4,
1,0,15433.3,0,0,0,3,1386,1,1858,0,1131,4,2334,5,266,1,
1,0,34621.6,0,0,4,3,1386,0,2323,0,1655,4,1809,5,563,2,
1,0,70154.9,0,1,0,3,1386,3,1831,0,1627,4,1415,2,239,0,
1,0,8999.45,0,4,4,3,1386,2,1515,0,1711,4,695,5,185,5,
1,0,51024,0,2,3,3,1386,1,2324,0,1160,4,1415,1,1019,3,
1,1,52724.8,1,1,2,1,234,3,1396,1,1195,1,1438,0,773,0,
1,2,32631.4,1,4,2,1,234,0,205,1,2101,1,1439,0,722,2,
1,2,5790.36,1,2,0,1,234,1,2270,1,72,1,66,4,818,1,
